job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
Principal Data Scientist,Executive,Full-time,Israel,Large,Israel,No remote,Associate,11,Finance,1550,8.3,Quantum Computing Inc,Spark,GCP,SQL,Statistics,PyTorch,165.0
AI Research Scientist,Mid,Freelance,Austria,Small,Austria,Hybrid,Master,2,Healthcare,900,8.1,Cognitive Computing,Mathematics,R,Python,Scala,Data Visualization,72.1
AI Specialist,Executive,Part-time,Ireland,Medium,Ireland,Fully remote,PhD,17,Consulting,1700,9.5,Future Systems,Tableau,Data Visualization,Kubernetes,Hadoop,Git,230.0
Robotics Engineer,Executive,Full-time,Netherlands,Large,Netherlands,Hybrid,Bachelor,13,Automotive,1450,7.4,Advanced Robotics,AWS,Python,C++,MLOps,Kubernetes,180.0
Data Scientist,Mid,Full-time,Germany,Large,Germany,Hybrid,Bachelor,2,Finance,1450,7.8,TechCorp Inc,Python,SQL,Statistics,R,Git,62.15
AI Research Scientist,Executive,Full-time,United States,Medium,United States,Fully remote,PhD,14,Healthcare,2100,9.2,Neural Networks Co,TensorFlow,PyTorch,Python,Mathematics,Deep Learning,185.3
ML Ops Engineer,Senior,Contract,United Kingdom,Small,United Kingdom,No remote,Master,5,Technology,1780,6.5,Cloud AI Solutions,Kubernetes,Docker,Linux,GCP,AWS,95.8
Data Analyst,Entry,Part-time,India,Medium,India,Hybrid,Bachelor,0,Consulting,1200,5.5,DataVision Ltd,SQL,Python,Data Visualization,Excel,Tableau,45.6
Computer Vision Engineer,Executive,Freelance,Canada,Medium,Canada,Hybrid,PhD,10,Automotive,1650,8.1,Autonomous Tech,PyTorch,Computer Vision,OpenCV,C++,NLP,155.4
Data Engineer,Mid,Full-time,Netherlands,Large,Netherlands,Fully remote,Master,3,Media,1900,7.0,Digital Transformation LLC,Scala,Spark,AWS,Kafka,Hadoop,78.9
Head of AI,Executive,Full-time,Switzerland,Small,Switzerland,No remote,Bachelor,20,Banking,2300,9.8,Quantum Computing Inc,Java,Git,Agile,Leadership,MLOps,250.0
Machine Learning Engineer,Entry,Contract,Austria,Small,Austria,No remote,Associate,1,Telecommunications,1100,6.0,Smart Analytics,Linux,Bash,Python,CI/CD,Docker,55.3
Data Scientist,Senior,Freelance,Norway,Medium,Norway,Fully remote,PhD,8,Energy,1550,8.5,Predictive Systems,R,Statistics,SQL,Shiny,ggplot2,140.2
Data Engineer,Senior,Full-time,Sweden,Large,Sweden,Hybrid,Master,6,Gaming,1350,7.5,Machine Intelligence Group,GCP,BigQuery,Python,Terraform,Airflow,110.5
AI Architect,Executive,Contract,Israel,Small,Israel,Fully remote,Master,15,Defense,2200,9.0,Algorithmic Solutions,AWS,Kubernetes,Microservices,Go,Terraform,175.8
Machine Learning Researcher,Entry,Part-time,France,Medium,France,Fully remote,Bachelor,0,Education,980,6.8,DeepTech Ventures,Python,NumPy,Scikit-learn,Jupyter,Pandas,50.1
Data Analyst,Senior,Full-time,Australia,Large,Australia,No remote,Associate,7,Retail,1400,7.2,Cognitive Computing,SQL,Tableau,Excel,R,PowerBI,105.0
AI Specialist,Executive,Freelance,Japan,Medium,Japan,Hybrid,PhD,12,Manufacturing,1750,8.3,Future Systems,Hadoop,Spark,Scala,Java,Kafka,165.9
AI Software Engineer,Mid,Contract,South Korea,Small,South Korea,Hybrid,Bachelor,4,Technology,1600,6.2,Advanced Robotics,Git,CI/CD,Python,Docker,Jenkins,85.4
ML Ops Engineer,Senior,Full-time,China,Large,China,No remote,Master,9,E-commerce,2000,7.9,AI Innovations,Azure,MLOps,Docker,Kubernetes,Python,125.7
AI Consultant,Mid,Freelance,Finland,Small,Finland,Fully remote,Associate,2,Consulting,1300,5.9,Autonomous Tech,JavaScript,React,Python,API,Node.js,68.3
NLP Engineer,Executive,Part-time,Singapore,Medium,Singapore,Fully remote,PhD,11,Government,1850,8.8,DeepTech Ventures,NLP,Transformers,Python,PyTorch,BERT,145.6
Robotics Engineer,Executive,Full-time,Denmark,Small,Denmark,No remote,Bachelor,19,Logistics,2400,9.5,Neural Networks Co,C++,ROS,Python,Linux,SLAM,220.0
Data Analyst,Entry,Part-time,Ireland,Medium,Ireland,Hybrid,Master,0,Real Estate,1050,6.5,DataVision Ltd,Data Visualization,D3.js,SQL,Python,Plotly,48.8
Machine Learning Engineer,Mid,Full-time,Germany,Medium,Germany,Hybrid,Master,2,Technology,1345,7.2,TechCorp Inc,Python,TensorFlow,Statistics,Docker,Git,62.15
Data Scientist,Senior,Contract,Canada,Large,Canada,Fully remote,Bachelor,7,Finance,1820,8.1,DataVision Ltd,SQL,PyTorch,Python,AWS,Java,115.8
AI Architect,Executive,Full-time,United States,Small,United States,No remote,PhD,12,Healthcare,1560,9.0,Neural Networks Co,Hadoop,Scala,Kubernetes,Linux,MLOps,178.4
Head of AI,Executive,Freelance,Switzerland,Medium,Switzerland,Fully remote,Master,15,Gaming,1100,8.5,Cognitive Computing,Kubernetes,AWS,Spark,PyTorch,Docker,210.3
Data Engineer,Mid,Part-time,India,Large,India,Hybrid,Associate,5,Consulting,1725,6.7,Smart Analytics,Java,Linux,SQL,Azure,Statistics,99.5
Research Scientist,Entry,Full-time,France,Small,France,No remote,PhD,0,Energy,920,5.8,Quantum Computing Inc,R,Data Visualization,Mathematics,GCP,Tableau,55.8
Computer Vision Engineer,Senior,Contract,Norway,Medium,Norway,Fully remote,Master,8,Automotive,2040,9.2,DeepTech Ventures,PyTorch,Computer Vision,Deep Learning,Python,NLP,141.2
AI Specialist,Mid,Freelance,United Kingdom,Small,United Kingdom,Hybrid,Bachelor,3,Media,1280,7.5,Algorithmic Solutions,Git,Spark,TensorFlow,Hadoop,Scala,78.9
AI Product Manager,Executive,Part-time,Japan,Large,Japan,No remote,Associate,11,Retail,890,6.3,Autonomous Tech,Scala,Hadoop,Python,MLOps,Linux,165.7
ML Ops Engineer,Entry,Full-time,Australia,Medium,Australia,Hybrid,Associate,1,Telecommunications,1650,8.0,Predictive Systems,Docker,GCP,Azure,Linux,Kubernetes,49.6
Data Analyst,Senior,Freelance,Sweden,Small,Sweden,Fully remote,PhD,9,Government,1450,9.5,Future Systems,Tableau,SQL,Statistics,R,Deep Learning,132.4
Autonomous Systems Engineer,Mid,Contract,South Korea,Large,South Korea,No remote,Master,4,Manufacturing,1900,7.0,Machine Intelligence Group,TensorFlow,Kubernetes,Java,Computer Vision,Mathematics,85.2
AI Consultant,Entry,Part-time,Ireland,Medium,Ireland,Fully remote,Bachelor,0,Real Estate,750,6.0,AI Innovations,Statistics,Python,NLP,Data Visualization,PyTorch,44.9
Deep Learning Engineer,Senior,Full-time,China,Small,China,Hybrid,PhD,6,Education,1680,8.8,Cloud AI Solutions,Spark,Java,Git,Scala,Hadoop,108.9
NLP Engineer,Executive,Freelance,Finland,Large,Finland,Hybrid,Bachelor,14,Transportation,1300,7.8,Advanced Robotics,MLOps,Docker,Kubernetes,Mathematics,AWS,155.6
AI Software Engineer,Executive,Contract,Singapore,Medium,Singapore,Fully remote,Associate,10,Consulting,2200,6.5,Digital Transformation LLC,Azure,PyTorch,SQL,Linux,TensorFlow,148.3
Machine Learning Researcher,Entry,Freelance,Austria,Small,Austria,No remote,Master,2,Gaming,1020,5.5,DeepTech Ventures,NLP,Tableau,Python,GCP,R,68.7
Principal Data Scientist,Executive,Full-time,Denmark,Medium,Denmark,No remote,PhD,16,Finance,1850,9.8,Machine Intelligence Group,Deep Learning,Statistics,TensorFlow,Spark,PyTorch,190.2
Robotics Engineer,Mid,Part-time,Israel,Large,Israel,Fully remote,Associate,3,Technology,1240,7.9,Neural Networks Co,Linux,MLOps,Computer Vision,Java,Docker,82.5
AI Research Scientist,Executive,Full-time,Netherlands,Small,Netherlands,Hybrid,PhD,13,Healthcare,1600,8.3,Quantum Computing Inc,GCP,Kubernetes,Python,AWS,Spark,202.1
Data Scientist,Entry,Full-time,United States,Large,United States,Hybrid,Bachelor,2,Technology,1450,7.8,TechCorp Inc,Python,TensorFlow,SQL,Statistics,Git,65.35
AI Software Engineer,Mid,Contract,Germany,Medium,Germany,Fully remote,Master,5,Finance,1820,6.5,Neural Networks Co,SQL,PyTorch,Python,AWS,Java,88.45
Machine Learning Engineer,Senior,Full-time,Canada,Small,Canada,No remote,PhD,10,Healthcare,1200,8.2,Algorithmic Solutions,Kubernetes,Scala,Docker,Linux,MLOps,145.2
Head of AI,Executive,Freelance,United Kingdom,Large,United Kingdom,Hybrid,Master,15,Consulting,950,9.1,Digital Transformation LLC,Java,Hadoop,Spark,R,Deep Learning,180.55
Data Analyst,Entry,Part-time,India,Medium,India,Fully remote,Associate,0,Real Estate,1650,5.5,Predictive Systems,Linux,Python,Tableau,SQL,Statistics,45.8
AI Architect,Senior,Full-time,Norway,Small,Norway,Hybrid,Bachelor,8,Energy,2100,7.0,Cloud AI Solutions,GCP,AWS,Git,TensorFlow,Kubernetes,110.75
Computer Vision Engineer,Mid,Contract,France,Medium,France,No remote,PhD,3,Media,1380,8.5,DeepTech Ventures,PyTorch,Computer Vision,Mathematics,Docker,NLP,72.9
AI Product Manager,Executive,Freelance,Sweden,Large,Sweden,Fully remote,Master,12,Gaming,1100,6.8,Cognitive Computing,Spark,MLOps,Python,Azure,Data Visualization,155.35
Data Engineer,Senior,Part-time,Australia,Small,Australia,Hybrid,Associate,6,Transportation,1550,7.5,Smart Analytics,R,Statistics,Hadoop,Scala,Tableau,95.6
AI Research Scientist,Entry,Full-time,Japan,Medium,Japan,No remote,Bachelor,1,Automotive,1750,6.2,Future Systems,Git,Docker,TensorFlow,Linux,PyTorch,55.4
AI Specialist,Executive,Full-time,Switzerland,Small,Switzerland,No remote,PhD,14,Telecommunications,890,9.3,Quantum Computing Inc,Scala,Azure,Kubernetes,Computer Vision,Mathematics,200.15
NLP Engineer,Mid,Freelance,Finland,Large,Finland,Fully remote,Associate,4,Government,1280,7.9,Machine Intelligence Group,Data Visualization,Git,Python,NLP,Spark,80.25
Deep Learning Engineer,Senior,Contract,Netherlands,Medium,Netherlands,Fully remote,Master,7,Retail,1900,6.0,Autonomous Tech,TensorFlow,Kubernetes,AWS,MLOps,Linux,115.8
Autonomous Systems Engineer,Senior,Part-time,Singapore,Small,Singapore,Hybrid,Bachelor,9,Manufacturing,1350,8.8,Advanced Robotics,Hadoop,R,PyTorch,Java,GCP,135.0
ML Ops Engineer,Entry,Freelance,South Korea,Medium,South Korea,Hybrid,Master,0,Education,1700,9.0,DataVision Ltd,Mathematics,SQL,Linux,TensorFlow,Docker,52.1
Research Scientist,Executive,Full-time,Denmark,Large,Denmark,Fully remote,PhD,11,Technology,1050,7.2,AI Innovations,AWS,Deep Learning,Statistics,Spark,Scala,165.4
AI Consultant,Mid,Full-time,Austria,Small,Austria,No remote,Bachelor,5,Consulting,1600,6.7,Predictive Systems,NLP,Tableau,Python,Azure,AWS,92.3
Principal Data Scientist,Executive,Freelance,Ireland,Medium,Ireland,Hybrid,Associate,20,Finance,750,8.0,Neural Networks Co,Docker,Java,SQL,Data Visualization,Hadoop,250.0
Robotics Engineer,Mid,Contract,China,Large,China,Fully remote,Master,3,Gaming,2200,5.8,Digital Transformation LLC,Spark,Linux,PyTorch,Git,Computer Vision,68.75
Head of AI,Executive,Part-time,Israel,Small,Israel,No remote,Bachelor,13,Healthcare,1400,9.5,DeepTech Ventures,Statistics,GCP,TensorFlow,Kubernetes,R,170.9
Machine Learning Engineer,Senior,Full-time,Germany,Medium,Germany,Fully remote,Bachelor,5,Finance,1450,7.8,Cloud AI Solutions,Python,Kubernetes,TensorFlow,Git,SQL,115.23
Data Analyst,Entry,Contract,Canada,Small,Canada,Hybrid,Master,1,Healthcare,1280,6.5,DataVision Ltd,SQL,Python,Statistics,Tableau,Java,55.6
AI Architect,Executive,Part-time,United States,Large,United States,No remote,PhD,12,Technology,2200,8.9,Neural Networks Co,Scala,Hadoop,MLOps,PyTorch,Deep Learning,175.4
AI Consultant,Mid,Freelance,Singapore,Small,Singapore,Hybrid,Associate,3,Consulting,980,5.9,Algorithmic Solutions,Git,AWS,Linux,R,NLP,78.9
Data Engineer,Senior,Full-time,Norway,Medium,Norway,Fully remote,Master,9,Energy,1750,7.2,TechCorp Inc,Kubernetes,Spark,Docker,Scala,Mathematics,148.75
AI Software Engineer,Entry,Full-time,India,Large,India,No remote,Bachelor,0,Telecommunications,1100,6.8,Predictive Systems,Linux,TensorFlow,Python,Data Visualization,Git,45.15
Computer Vision Engineer,Senior,Contract,Australia,Small,Australia,Hybrid,PhD,7,Gaming,1600,8.1,DeepTech Ventures,PyTorch,SQL,Computer Vision,Hadoop,Tableau,132.5
Data Scientist,Mid,Part-time,Finland,Medium,Finland,Fully remote,Associate,2,Media,1350,7.5,Autonomous Tech,Java,PyTorch,GCP,Statistics,Kubernetes,65.3
Head of AI,Executive,Freelance,United Kingdom,Small,United Kingdom,No remote,Bachelor,15,Retail,900,9.2,Cognitive Computing,R,MLOps,Azure,Docker,Java,210.8
NLP Engineer,Mid,Full-time,France,Large,France,Hybrid,Master,4,Transportation,1900,6.2,Quantum Computing Inc,TensorFlow,Scala,NLP,Python,MLOps,95.6
Research Scientist,Executive,Contract,Sweden,Medium,Sweden,Fully remote,PhD,11,Education,1550,8.0,Machine Intelligence Group,Spark,Git,PyTorch,Linux,Hadoop,160.25
Deep Learning Engineer,Senior,Part-time,China,Small,China,No remote,Associate,6,Manufacturing,1400,7.0,Smart Analytics,Hadoop,R,SQL,AWS,TensorFlow,110.45
AI Product Manager,Senior,Freelance,Netherlands,Large,Netherlands,Hybrid,Bachelor,8,Automotive,1850,8.5,Future Systems,Data Visualization,Java,MLOps,Mathematics,Spark,138.9
Principal Data Scientist,Entry,Freelance,Switzerland,Medium,Switzerland,Fully remote,PhD,0,Government,1650,9.8,Digital Transformation LLC,AWS,Deep Learning,Computer Vision,TensorFlow,GCP,50.2
AI Specialist,Executive,Full-time,Ireland,Small,Ireland,Fully remote,Master,10,Real Estate,1200,6.9,Advanced Robotics,Statistics,Kubernetes,Docker,Scale,Linux,155.7
ML Ops Engineer,Executive,Contract,Austria,Large,Austria,No remote,Associate,13,Consulting,1700,7.4,AI Innovations,GCP,Linux,Hadoop,Git,PyTorch,185.3
Robotics Engineer,Entry,Part-time,Japan,Medium,Japan,No remote,Master,2,Gaming,1480,5.6,Neural Networks Co,Scala,Data Visualization,Python,SQL,Docker,72.8
Autonomous Systems Engineer,Executive,Full-time,Denmark,Small,Denmark,Hybrid,PhD,14,Healthcare,2050,9.5,Cognitive Computing,MLOps,Statistics,Kubernetes,R,AWS,195.6
AI Research Scientist,Mid,Contract,Israel,Large,Israel,Fully remote,Bachelor,3,Technology,1920,8.3,DeepTech Ventures,NLP,Azure,TensorFlow,Spark,R,83.4
AI Software Engineer,Senior,Full-time,South Korea,Medium,South Korea,Hybrid,Master,10,Finance,1300,7.1,TechCorp Inc,Docker,GCP,Git,Tableau,Python,145.5
Machine Learning Engineer,Mid,Full-time,United States,Medium,United States,Hybrid,Bachelor,2,Technology,1345,7.8,AI Innovations,Python,PyTorch,AWS,SQL,,72.15
AI Architect,Senior,Contract,Germany,Large,Germany,Fully remote,Master,10,Finance,1890,8.5,DeepTech Ventures,TensorFlow,Kubernetes,Python,MLOps,Docker,155.3
Data Analyst,Entry,Full-time,India,Small,India,No remote,Associate,0,Consulting,1020,6.2,Smart Analytics,SQL,Java,Statistics,,,55.6
Head of AI,Executive,Full-time,Canada,Medium,Canada,Hybrid,PhD,15,Healthcare,2150,9.1,Cognitive Computing,Spark,Scala,NLP,Linux,Hadoop,210.75
Data Engineer,Senior,Freelance,Australia,Small,Australia,Fully remote,Bachelor,5,Telecommunications,1560,7.0,Autonomous Tech,Git,AWS,Python,Docker,Tableau,98.4
AI Research Scientist,Senior,Part-time,Switzerland,Large,Switzerland,No remote,PhD,8,Pharmaceuticals,1720,8.8,Neural Networks Co,Kubernetes,Python,TensorFlow,R,,128.9
Deep Learning Engineer,Entry,Contract,France,Medium,France,Hybrid,Master,1,Automotive,1210,6.9,Quantum Computing Inc,PyTorch,Linux,Computer Vision,,,62.3
AI Product Manager,Executive,Full-time,United Kingdom,Large,United Kingdom,Fully remote,Master,12,Retail,1980,7.5,TechCorp Inc,Hadoop,SQL,Data Visualization,Mathematics,Java,175.2
AI Specialist,Mid,Freelance,Japan,Small,Japan,No remote,Associate,3,Gaming,1450,5.9,Algorithmic Solutions,Scala,Spark,GCP,Statistics,NLP,80.75
Data Scientist,Senior,Part-time,Netherlands,Medium,Netherlands,Hybrid,Bachelor,7,Energy,1680,8.2,Predictive Systems,R,Data Visualization,SQL,PyTorch,,110.45
Machine Learning Researcher,Entry,Full-time,South Korea,Small,South Korea,No remote,Associate,0,Education,890,5.5,Digital Transformation LLC,Java,Git,Mathematics,,,46.8
Autonomous Systems Engineer,Executive,Contract,Norway,Medium,Norway,Fully remote,PhD,14,Transportation,2040,9.5,Advanced Robotics,AWS,Deep Learning,Python,Docker,Kubernetes,190.5
Computer Vision Engineer,Mid,Full-time,Israel,Large,Israel,Hybrid,Master,4,Media,1750,7.3,Machine Intelligence Group,Linux,Tableau,TensorFlow,C++,MLOps,95.6
ML Ops Engineer,Senior,Freelance,Sweden,Small,Sweden,No remote,Associate,9,Technology,1320,6.8,Future Systems,Docker,MLOps,Azure,Git,,142.8
Research Scientist,Senior,Part-time,Denmark,Medium,Denmark,Fully remote,PhD,6,Biotech,1600,9.0,Cloud AI Solutions,Computer Vision,NLP,Statistics,R,PyTorch,115.35
AI Software Engineer,Mid,Contract,China,Large,China,Hybrid,Bachelor,2,Manufacturing,1100,6.5,DataVision Ltd,Azure,GCP,Python,,,68.9
AI Consultant,Executive,Freelance,Singapore,Small,Singapore,No remote,Master,11,Government,1850,8.0,DeepTech Ventures,Statistics,Mathematics,Spark,SQL,R,168.9
NLP Engineer,Entry,Full-time,Finland,Medium,Finland,Fully remote,Associate,0,Real Estate,1280,7.9,Quantum Computing Inc,NLP,Azure,Python,,,51.2
Principal Data Scientist,Executive,Full-time,Austria,Medium,Austria,Hybrid,Bachelor,13,Consulting,1430,9.2,Autonomous Tech,Tableau,Hadoop,Deep Learning,Kubernetes,Linux,185.6
Robotics Engineer,Senior,Part-time,Ireland,Small,Ireland,Fully remote,PhD,5,Aerospace,1920,8.7,Machine Intelligence Group,MLOps,Docker,Python,C++,,138.4
Data Scientist,Entry,Full-time,Canada,Medium,Canada,Hybrid,Master,2,Finance,1245,7.8,DataVision Ltd,Python,TensorFlow,Statistics,SQL,Git,65.2
AI Architect,Senior,Contract,Germany,Small,Germany,Fully remote,PhD,8,Telecommunications,1890,8.2,Advanced Robotics,Kubernetes,Scala,Docker,PyTorch,MLOps,145.3
Head of AI,Executive,Freelance,United States,Large,United States,No remote,Bachelor,15,Healthcare,1560,9.1,TechCorp Inc,SQL,Java,Python,AWS,Hadoop,210.75
Machine Learning Engineer,Entry,Part-time,India,Small,India,Fully remote,Bachelor,1,Gaming,1100,6.5,Future Systems,Git,Linux,TensorFlow,R,Java,55.8
Data Engineer,Mid,Full-time,France,Large,France,Hybrid,Associate,5,Energy,1720,7.0,Quantum Computing Inc,Hadoop,PyTorch,SQL,Data Visualization,Spark,98.4
AI Specialist,Executive,Contract,Denmark,Medium,Denmark,Fully remote,PhD,12,Media,1340,8.9,Neural Networks Co,R,Spark,Mathematics,Linux,Deep Learning,175.5
AI Consultant,Entry,Freelance,Austria,Small,Austria,No remote,Associate,0,Transportation,980,5.6,Machine Intelligence Group,Scala,Python,MLOps,GCP,Tableau,45.9
Machine Learning Engineer,Senior,Full-time,Norway,Medium,Norway,Hybrid,Master,7,Manufacturing,1450,8.5,Cloud AI Solutions,Linux,Kubernetes,Git,Docker,NLP,128.6
Deep Learning Engineer,Mid,Contract,South Korea,Large,South Korea,No remote,Bachelor,4,Consulting,1600,6.2,Smart Analytics,Java,AWS,Azure,Statistics,SQL,82.1
AI Product Manager,Executive,Part-time,Switzerland,Large,Switzerland,Fully remote,PhD,14,Real Estate,2050,9.3,Autonomous Tech,Data Visualization,Tableau,Python,R,Mathematics,195.2
Data Scientist,Mid,Freelance,Finland,Small,Finland,Hybrid,Master,3,Government,1320,7.4,Digital Transformation LLC,SQL,PyTorch,TensorFlow,Scala,Docker,72.3
AI Software Engineer,Senior,Full-time,Ireland,Medium,Ireland,No remote,Associate,10,Automotive,1780,7.9,DeepTech Ventures,Spark,GCP,Linux,Computer Vision,Hadoop,155.8
Computer Vision Engineer,Senior,Contract,China,Large,China,Fully remote,PhD,6,Retail,1680,6.8,Cognitive Computing,TensorFlow,SQL,NLP,MLOps,Git,115.4
ML Ops Engineer,Entry,Part-time,Sweden,Medium,Sweden,Hybrid,Bachelor,2,Education,1150,8.0,Algorithmic Solutions,Python,R,Kubernetes,AWS,Java,68.9
Autonomous Systems Engineer,Senior,Full-time,Japan,Small,Japan,No remote,Master,9,Technology,1900,9.0,Predictive Systems,Docker,Git,Statistics,Azure,PyTorch,138.7
Research Scientist,Entry,Freelance,United Kingdom,Medium,United Kingdom,Fully remote,Associate,0,Gaming,990,6.1,AI Innovations,NLP,Scala,Deep Learning,Hadoop,Kubernetes,52.6
AI Architect,Executive,Contract,Netherlands,Small,Netherlands,Hybrid,Bachelor,11,Consulting,1400,7.2,Machine Intelligence Group,MLOps,Computer Vision,Python,Scala,R,168.9
AI Consultant,Mid,Full-time,Australia,Large,Australia,Fully remote,PhD,5,Healthcare,2200,8.8,Future Systems,AWS,Data Visualization,Spark,PyTorch,TensorFlow,105.0
Head of AI,Executive,Freelance,Singapore,Large,Singapore,No remote,Master,16,Finance,1650,9.7,Neural Networks Co,Kubernetes,Statistics,Java,Tableau,Computer Vision,230.0
AI Specialist,Mid,Part-time,Israel,Small,Israel,Hybrid,Associate,3,Energy,1070,5.9,TechCorp Inc,PyTorch,Linux,SQL,MLOps,GCP,78.5
Data Scientist,Entry,Full-time,United States,Large,United States,Hybrid,Bachelor,2,Technology,1450,8.2,TechCorp Inc,Python,SQL,Statistics,R,Git,55.3
Machine Learning Engineer,Senior,Full-time,Germany,Medium,Germany,Fully remote,Master,8,Automotive,1820,7.5,Autonomous Tech,TensorFlow,Kubernetes,PyTorch,Docker,Java,142.5
Data Analyst,Entry,Contract,India,Small,India,No remote,Associate,0,Finance,1100,6.0,Smart Analytics,SQL,Python,Excel,,,45.75
Head of AI,Executive,Full-time,Switzerland,Large,Switzerland,No remote,PhD,14,Finance,2200,9.5,Neural Networks Co,Spark,Scala,AWS,Hadoop,MLOps,210.0
Computer Vision Engineer,Mid,Part-time,Canada,Medium,Canada,Hybrid,Master,5,Gaming,1350,8.8,DeepTech Ventures,PyTorch,Computer Vision,Python,,,98.8
AI Architect,Executive,Freelance,Australia,Small,Australia,Fully remote,Bachelor,12,Healthcare,1650,7.0,Quantum Computing Inc,Kubernetes,Docker,Linux,Azure,Git,175.3
AI Research Scientist,Entry,Contract,United Kingdom,Large,United Kingdom,Fully remote,PhD,1,Government,1980,9.0,Future Systems,NLP,TensorFlow,Python,Mathematics,Statistics,60.5
Data Engineer,Senior,Full-time,Netherlands,Medium,Netherlands,Hybrid,Master,9,Consulting,1400,6.5,Machine Intelligence Group,Java,Spark,SQL,Hadoop,,155.0
ML Ops Engineer,Mid,Full-time,Ireland,Small,Ireland,No remote,Associate,3,Telecommunications,1200,5.8,Predictive Systems,Linux,AWS,GCP,Kubernetes,Docker,72.4
Research Scientist,Executive,Freelance,Norway,Medium,Norway,Fully remote,PhD,16,Energy,1750,8.0,Algorithmic Solutions,Hadoop,PyTorch,Deep Learning,,,195.6
Data Analyst,Senior,Part-time,France,Large,France,No remote,Bachelor,6,Retail,800,7.2,Cloud AI Solutions,R,Tableau,SQL,Statistics,Python,110.2
AI Consultant,Entry,Freelance,Singapore,Small,Singapore,Hybrid,Master,0,Real Estate,1600,6.9,DataVision Ltd,Scala,GCP,Kubernetes,,,52.0
AI Product Manager,Executive,Contract,Japan,Medium,Japan,Hybrid,Associate,11,Manufacturing,1900,6.8,Cognitive Computing,Git,MLOps,TensorFlow,Scala,SQL,185.0
Deep Learning Engineer,Mid,Full-time,South Korea,Large,South Korea,Fully remote,Bachelor,4,Media,1550,7.8,Advanced Robotics,Data Visualization,Python,TensorFlow,Computer Vision,Tableau,85.6
Principal Data Scientist,Executive,Full-time,United States,Large,United States,No remote,Master,18,Technology,2100,9.8,Digital Transformation LLC,AWS,Kubernetes,Spark,Python,,250.0
AI Specialist,Entry,Contract,China,Small,China,No remote,Associate,2,Transportation,1300,6.2,Autonomous Tech,Mathematics,Statistics,Python,,,65.0
NLP Engineer,Senior,Freelance,Finland,Small,Finland,Fully remote,PhD,7,Education,1700,8.5,AI Innovations,Deep Learning,PyTorch,TensorFlow,Docker,NLP,120.0
Autonomous Systems Engineer,Executive,Part-time,Denmark,Medium,Denmark,Hybrid,Bachelor,10,Automotive,1450,7.0,Future Systems,SQL,Azure,C++,Linux,,165.0
Robotics Engineer,Entry,Part-time,Austria,Medium,Austria,Fully remote,Bachelor,0,Gaming,1150,9.2,Machine Intelligence Group,Docker,Git,Python,,,48.0
AI Architect,Mid,Freelance,Israel,Small,Israel,No remote,Master,5,Consulting,2000,6.0,TechCorp Inc,Tableau,R,GCP,Spark,Mathematics,105.0
Data Analyst,Entry,Full-time,United States,Medium,United States,Hybrid,Bachelor,2,Finance,1245,7.2,DataVision Ltd,Python,SQL,Statistics,Tableau,Git,65.3
Machine Learning Engineer,Mid,Contract,Germany,Large,Germany,Fully remote,Master,5,Technology,1890,8.1,Neural Networks Co,TensorFlow,PyTorch,Python,Docker,Kubernetes,98.5
AI Research Scientist,Senior,Full-time,Switzerland,Small,Switzerland,No remote,PhD,10,Healthcare,2100,9.0,Quantum Computing Inc,NLP,Computer Vision,PyTorch,Hadoop,Deep Learning,155.7
Data Engineer,Entry,Freelance,Canada,Small,Canada,Fully remote,Associate,1,Government,1500,6.5,Cloud AI Solutions,SQL,Tableau,Python,AWS,R,55.8
Data Scientist,Senior,Full-time,United Kingdom,Large,United Kingdom,Hybrid,Master,7,Retail,1620,7.8,Advanced Robotics,Spark,Scala,MLOps,Git,SQL,120.4
Head of AI,Executive,Contract,India,Medium,India,No remote,Bachelor,14,Consulting,1780,8.5,Machine Intelligence Group,Kubernetes,Docker,AWS,Linux,Java,185.2
ML Ops Engineer,Mid,Part-time,Netherlands,Medium,Netherlands,Hybrid,PhD,3,Energy,1400,7.0,TechCorp Inc,GCP,Azure,Terraform,Linux,MLOps,80.1
AI Architect,Senior,Freelance,Sweden,Small,Sweden,Fully remote,Associate,9,Telecommunications,1950,8.9,Future Systems,Java,Spring,Python,Statistics,Hadoop,145.9
AI Specialist,Entry,Full-time,Austria,Medium,Austria,No remote,Bachelor,0,Manufacturing,1100,5.5,Digital Transformation LLC,Python,Git,Linux,Docker,SQL,45.2
Computer Vision Engineer,Executive,Full-time,Norway,Large,Norway,Fully remote,Master,12,Automotive,2200,9.5,Autonomous Tech,PyTorch,TensorFlow,Computer Vision,Mathematics,Data Visualization,205.6
Data Scientist,Senior,Contract,France,Small,France,Hybrid,PhD,6,Media,1350,6.2,Algorithmic Solutions,R,Statistics,Python,Spark,Scala,105.8
Data Engineer,Mid,Freelance,Singapore,Medium,Singapore,Fully remote,Associate,4,Finance,1700,7.5,Predictive Systems,AWS,Kubernetes,SQL,Python,Terraform,91.4
AI Product Manager,Executive,Full-time,Japan,Large,Japan,No remote,Bachelor,15,Gaming,1900,6.8,Cognitive Computing,Linux,Mathematics,Deep Learning,Tableau,NLP,260.3
