job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
NLP Engineer,Executive,Full-time,Denmark,Medium,Denmark,Hybrid,Associate,17,Transportation,744,6.1,DataVision Ltd,Hadoop,AWS,NLP,Python,Azure,274.71
NLP Engineer,Senior,Contract,Canada,Large,Australia,Fully remote,Master,6,Manufacturing,1761,7.5,Cloud AI Solutions,Python,Tableau,Linux,TensorFlow,,161.85
AI Product Manager,Mid,Full-time,Sweden,Small,Finland,Hybrid,Master,3,Automotive,2494,7.0,Digital Transformation LLC,R,GCP,MLOps,AWS,Tableau,87.65
Head of AI,Executive,Full-time,Germany,Medium,Germany,Hybrid,Bachelor,11,Technology,1876,8.3,DeepTech Ventures,PyTorch,Kubernetes,MLOps,Spark,Docker,195.43
AI Specialist,Mid,Contract,France,Small,France,No remote,Associate,2,Consulting,1154,7.1,Algorithmic Solutions,AWS,Linux,Git,,,72.18
Machine Learning Engineer,Senior,Full-time,United States,Large,United States,Fully remote,Master,7,Finance,2011,9.0,TechCorp Inc,Python,TensorFlow,Linux,Data Visualization,Azure,152.35
AI Research Scientist,Entry,Part-time,Sweden,Medium,Sweden,Hybrid,PhD,0,Healthcare,789,6.5,Machine Intelligence Group,R,Deep Learning,PyTorch,Statistics,,59.84
Principal Data Scientist,Executive,Freelance,Canada,Large,Canada,Fully remote,Associate,16,Telecommunications,932,7.8,DataVision Ltd,SQL,Java,Hadoop,Python,MLOps,278.6
Data Scientist,Mid,Full-time,Netherlands,Small,Netherlands,No remote,Bachelor,4,Retail,1450,8.1,Predictive Systems,GCP,Tableau,Docker,,,97.56
Computer Vision Engineer,Senior,Contract,Switzerland,Medium,Switzerland,Hybrid,Master,9,Automotive,1689,6.9,Autonomous Tech,Docker,PyTorch,Spark,Mathematics,Hadoop,135.42
Data Analyst,Entry,Part-time,United Kingdom,Medium,United Kingdom,Hybrid,Bachelor,1,Media,1345,9.2,Smart Analytics,Scala,Kubernetes,SQL,AWS,,63.97
NLP Engineer,Senior,Freelance,Norway,Large,Norway,Fully remote,PhD,5,Energy,798,7.4,Cloud AI Solutions,Linux,MLOps,Computer Vision,Git,,119.78
AI Architect,Executive,Contract,India,Small,India,No remote,Associate,13,Gaming,2135,5.8,Quantum Computing Inc,Kubernetes,Hadoop,Deep Learning,Computer Vision,R,165.89
Robotics Engineer,Mid,Full-time,South Korea,Medium,South Korea,No remote,Master,3,Manufacturing,1270,6.2,Future Systems,Git,SQL,Tableau,,,81.33
Research Scientist,Executive,Part-time,Australia,Large,Australia,Hybrid,PhD,18,Transportation,1098,8.7,Neural Networks Co,Mathematics,AWS,NLP,Azure,Scala,312.47
Machine Learning Researcher,Entry,Freelance,Japan,Small,Japan,No remote,Bachelor,0,Education,1562,5.5,Digital Transformation LLC,Java,Data Visualization,Azure,Docker,,48.15
AI Product Manager,Senior,Contract,Ireland,Medium,Ireland,Hybrid,Associate,6,Government,1820,9.5,Cognitive Computing,TensorFlow,Git,Data Visualization,SQL,PyTorch,144.28
Deep Learning Engineer,Executive,Full-time,Denmark,Large,Denmark,Fully remote,Master,10,Real Estate,720,6.3,AI Innovations,PyTorch,Linux,Scala,NLP,,210.5
AI Consultant,Mid,Part-time,Finland,Small,Finland,No remote,Bachelor,2,Energy,1755,7.0,Advanced Robotics,Tableau,Python,Git,GCP,,68.72
Autonomous Systems Engineer,Executive,Freelance,China,Medium,China,Hybrid,Associate,14,Manufacturing,1382,8.4,TechCorp Inc,AWS,MLOps,Hadoop,Java,Statistics,240.16
Data Engineer,Mid,Full-time,Austria,Large,Austria,No remote,PhD,4,Consulting,1123,9.1,Cloud AI Solutions,R,Spark,Docker,Linux,Tableau,88.94
ML Ops Engineer,Senior,Part-time,Singapore,Medium,Singapore,Fully remote,Bachelor,8,Technology,2410,5.7,Predictive Systems,Docker,Azure,Python,TensorFlow,Deep Learning,175.63
AI Software Engineer,Entry,Contract,Israel,Small,Israel,Hybrid,Master,1,Media,910,7.6,Machine Intelligence Group,Scala,Computer Vision,PyTorch,,,55.42
Machine Learning Engineer,Senior,Full-time,United States,Large,United States,Hybrid,Master,10,Technology,1560,8.2,InnovateAI Inc,Python,Docker,Machine Learning,Deep Learning,TensorFlow,165.4
Data Analyst,Entry,Contract,Canada,Small,Canada,Fully remote,Bachelor,2,Finance,980,6.5,DataDriven Co,R,SQL,Statistics,,,78.9
Head of AI,Executive,Full-time,Germany,Medium,Germany,Hybrid,PhD,15,Automotive,2100,9.0,AutoAI GmbH,AWS,Scala,MLOps,PyTorch,Kubernetes,250.3
AI Software Engineer,Mid,Part-time,United Kingdom,Large,United Kingdom,No remote,Bachelor,5,Consulting,1200,7.8,ConsultTech Ltd,Java,GCP,Git,SQL,,110.2
Machine Learning Researcher,Entry,Freelance,Israel,Small,Israel,Fully remote,Associate,0,Cybersecurity,750,5.8,CyberML Labs,Linux,Hadoop,Spark,Data Visualization,,55.0
Computer Vision Engineer,Senior,Full-time,Switzerland,Medium,Switzerland,Hybrid,Master,8,Healthcare,1800,9.1,VisionHealth AG,PyTorch,TensorFlow,Computer Vision,Deep Learning,Azure,140.75
Principal Data Scientist,Executive,Contract,Australia,Large,Australia,No remote,Bachelor,12,Mining,1400,7.2,MineralAI Pty,Scala,MLOps,Kubernetes,Spark,,190.5
Data Engineer,Mid,Part-time,Netherlands,Small,Netherlands,Fully remote,Associate,3,Logistics,1100,8.0,LogiData BV,Docker,Airflow,Tableau,Mathematics,Python,95.3
NLP Engineer,Executive,Freelance,France,Medium,France,Hybrid,Master,18,Media,1900,6.9,MediaNLP SARL,Python,Linux,NLP,Transformers,Git,220.0
Robotics Engineer,Entry,Contract,Japan,Large,Japan,No remote,Bachelor,1,Manufacturing,850,7.5,RobotMfg Corp,SQL,ROS,R,Statistics,,65.4
AI Research Scientist,Senior,Full-time,Singapore,Small,Singapore,Hybrid,PhD,7,Education,1650,8.8,EduAI Pte Ltd,GCP,PyTorch,TensorFlow,,,130.1
ML Ops Engineer,Mid,Contract,Ireland,Medium,Ireland,Fully remote,Master,4,Telecommunications,1300,7.0,TelcoML Ltd,Kubernetes,Docker,Azure,MLOps,,100.8
Chief AI Officer,Executive,Full-time,United States,Large,United States,No remote,Associate,20,Retail,2200,9.5,RetailAI Corp,Computer Vision,AWS,Hadoop,Deep Learning,Spark,300.0
Data Scientist,Senior,Freelance,Sweden,Small,Sweden,Hybrid,Bachelor,6,Energy,1480,6.7,GreenEnergy AI,R,Python,Docker,Data Visualization,Tableau,118.0
AI Architect,Senior,Part-time,Norway,Medium,Norway,Fully remote,Master,9,Oil & Gas,1750,8.5,NorOil AI AS,AWS,Linux,PyTorch,Java,,155.6
Research Scientist,Executive,Full-time,Denmark,Large,Denmark,No remote,Bachelor,11,Pharmaceuticals,1600,7.8,PharmaAI ApS,TensorFlow,PyTorch,Git,NLP,Scala,175.0
AI Specialist,Mid,Contract,India,Small,India,Fully remote,Associate,2,E-commerce,1050,6.0,EcomAI Pvt Ltd,Git,SQL,Data Visualization,,,72.5
Autonomous Systems Engineer,Executive,Full-time,China,Medium,China,Hybrid,PhD,14,Transportation,2000,8.1,AutoDrive Tech,Java,C++,Deep Learning,Kubernetes,MLOps,210.4
AI Product Manager,Entry,Part-time,Finland,Medium,Finland,Hybrid,Master,0,Gaming,650,9.2,GameAI Oy,Python,Agile,SQL,Statistics,,48.0
Deep Learning Engineer,Executive,Freelance,South Korea,Large,South Korea,No remote,Master,16,Electronics,1850,7.4,ElectroAI Ltd,Docker,Cuda,Linux,Azure,GCP,235.9
