Gender,Age,Height,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,Weight
Male,35.0,1.72,Yes,Yes,2.5,3.0,Sometimes,No,2.0,No,1.5,1.5,Sometimes,Automobile,95.0
Female,20.5,1.65,Yes,Yes,3.0,4.0,Always,No,3.0,No,3.0,0.0,Frequently,Bike,70.0
Male,26.0,1.8,Yes,Yes,2.0,3.0,Sometimes,No,1.0,No,0.5,1.0,Sometimes,Public_Transportation,78.0
Female,18.0,1.58,No,No,2.0,1.0,Sometimes,No,2.0,No,2.0,2.0,No,Walking,50.0
Male,30.0,1.85,Yes,Yes,3.0,3.0,Frequently,No,2.0,No,1.0,0.0,Sometimes,Automobile,110.0
Female,24.0,1.62,Yes,Yes,2.5,2.0,Sometimes,No,1.8,No,0.0,0.5,Sometimes,Public_Transportation,68.0
Male,22.0,1.78,No,No,1.5,3.0,Sometimes,No,2.5,No,1.0,0.8,No,Public_Transportation,72.0
Female,27.0,1.7,Yes,Yes,3.0,3.0,Always,No,2.0,No,1.0,1.2,Sometimes,Public_Transportation,88.0
Male,31.0,1.74,Yes,Yes,2.0,3.0,Sometimes,No,1.5,No,0.0,0.0,Frequently,Automobile,92.0
Female,17.5,1.55,No,Yes,3.0,2.0,Frequently,No,1.0,No,2.0,1.0,No,Public_Transportation,48.0
Female,25.0,1.68,Yes,No,2.0,3.0,Sometimes,No,3.0,No,1.5,0.5,Sometimes,Public_Transportation,75.0
Male,29.0,1.82,Yes,Yes,1.0,3.0,Sometimes,No,2.0,No,0.0,0.0,No,Public_Transportation,100.0
Female,21.0,1.63,No,No,2.0,1.0,No,No,1.5,No,1.0,0.0,Sometimes,Public_Transportation,60.0
Male,23.0,1.76,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,2.0,2.0,Sometimes,Bike,85.0
Female,32.0,1.69,Yes,Yes,2.5,3.0,Frequently,No,1.0,No,1.0,1.0,No,Automobile,80.0
Male,19.0,1.72,Yes,Yes,2.0,3.0,Sometimes,No,1.0,No,0.0,0.5,Sometimes,Public_Transportation,120.0
Female,26.5,1.66,Yes,Yes,3.0,3.0,Sometimes,No,2.0,No,0.5,0.2,Sometimes,Public_Transportation,105.0
Female,22.0,1.65,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,1.0,No,Public_Transportation,68.0
Male,35.0,1.78,Yes,Yes,3.0,3.0,Sometimes,No,1.5,No,0.5,0.0,Sometimes,Automobile,88.0
Female,19.0,1.58,No,No,2.0,1.0,Frequently,No,1.0,No,0.0,0.5,No,Public_Transportation,55.0
Male,28.0,1.72,Yes,No,3.0,3.0,Sometimes,No,2.5,Yes,2.0,1.5,Sometimes,Bike,72.0
Female,24.0,1.62,Yes,Yes,1.0,2.0,Always,No,1.5,No,0.0,0.0,Frequently,Public_Transportation,82.0
Male,30.0,1.85,Yes,Yes,2.0,3.0,Sometimes,No,3.0,No,1.0,2.0,Sometimes,Public_Transportation,95.0
Female,18.0,1.6,No,No,3.0,3.0,No,No,2.0,No,3.0,1.0,No,Walking,48.0
Female,40.0,1.7,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,0.0,Sometimes,Automobile,76.0
Male,21.0,1.75,Yes,Yes,2.0,1.0,Frequently,No,1.0,No,0.0,0.0,Sometimes,Public_Transportation,110.0
Female,26.0,1.68,No,Yes,3.0,3.0,Sometimes,No,1.8,No,1.5,0.5,No,Public_Transportation,65.0
Male,33.0,1.82,Yes,Yes,3.0,3.0,Sometimes,No,2.0,No,2.0,1.0,Sometimes,Automobile,120.0
Female,20.0,1.55,Yes,Yes,2.0,3.0,Frequently,No,2.0,No,1.0,2.0,No,Public_Transportation,60.0
Male,25.0,1.9,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,0.0,0.0,Sometimes,Public_Transportation,130.0
Female,29.0,1.66,Yes,No,3.0,2.0,Sometimes,No,1.0,No,2.0,1.0,Sometimes,Automobile,75.0
Male,22.0,1.8,No,Yes,2.0,3.0,No,No,3.0,No,1.0,0.0,No,Public_Transportation,70.0
Female,17.0,1.63,Yes,Yes,3.0,1.0,Sometimes,No,2.0,No,0.0,1.5,Sometimes,Public_Transportation,52.0
Male,45.0,1.72,Yes,Yes,2.0,3.0,Sometimes,No,1.5,No,0.0,0.0,No,Automobile,85.0
Female,23.0,1.68,No,No,2.0,3.0,Always,No,2.0,No,1.0,2.0,Sometimes,Public_Transportation,63.0
Male,27.0,1.76,Yes,Yes,3.0,3.0,Sometimes,Yes,2.0,No,3.0,0.5,Sometimes,Public_Transportation,105.0
Female,31.0,1.6,Yes,Yes,1.0,3.0,Frequently,No,1.0,No,0.0,0.0,Frequently,Public_Transportation,92.0
Female,25.0,1.68,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,0.5,0.0,Sometimes,Public_Transportation,85.0
Male,30.0,1.75,No,No,2.0,2.5,No,No,1.8,No,2.0,1.5,No,Automobile,72.0
Female,22.0,1.62,Yes,Yes,2.5,1.0,Frequently,No,1.0,No,0.0,2.0,Sometimes,Public_Transportation,55.0
Male,35.0,1.8,Yes,Yes,1.5,3.5,Sometimes,No,2.0,No,1.0,0.5,No,Automobile,95.0
Male,19.0,1.7,No,No,3.0,3.0,Sometimes,No,3.0,No,1.5,1.0,Sometimes,Public_Transportation,62.0
Female,28.0,1.65,Yes,Yes,2.0,3.0,Frequently,No,1.5,No,0.0,0.0,Sometimes,Public_Transportation,110.0
Male,40.0,1.72,Yes,Yes,2.0,2.0,Sometimes,No,2.0,No,1.0,0.0,No,Automobile,88.0
Female,18.0,1.58,No,Yes,3.0,1.0,Frequently,No,1.0,No,0.0,1.0,Sometimes,Public_Transportation,48.0
Male,32.0,1.78,Yes,No,2.0,3.0,Sometimes,No,2.5,No,2.5,1.0,Sometimes,Bike,78.0
Female,23.0,1.67,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,0.5,No,Public_Transportation,100.0
Male,27.0,1.74,Yes,Yes,1.0,4.0,Sometimes,No,1.5,No,0.5,0.0,Frequently,Automobile,115.0
Female,20.0,1.63,Yes,Yes,3.0,3.0,Always,No,2.0,No,2.0,2.0,No,Public_Transportation,60.0
Male,45.0,1.76,No,No,3.0,3.0,Sometimes,No,3.0,No,0.0,0.0,Sometimes,Walking,82.0
Female,21.0,1.6,Yes,Yes,2.0,2.0,Frequently,No,1.0,No,1.0,0.0,Sometimes,Public_Transportation,70.0
Male,26.0,1.85,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,1.5,1.0,No,Public_Transportation,90.0
Female,29.0,1.69,Yes,Yes,3.0,1.0,Sometimes,No,1.0,No,0.0,1.5,Sometimes,Public_Transportation,105.0
Male,24.0,1.73,No,No,1.5,2.0,No,No,2.5,Yes,2.0,0.0,No,Public_Transportation,68.0
Female,33.0,1.65,Yes,Yes,3.0,3.0,Always,No,2.0,No,0.0,0.0,Frequently,Automobile,120.0
Male,17.0,1.82,Yes,Yes,3.0,4.0,Sometimes,No,3.0,No,3.0,2.0,No,Public_Transportation,65.0
Female,38.0,1.55,Yes,Yes,2.0,3.0,Sometimes,No,1.0,No,0.0,0.0,Sometimes,Automobile,76.0
Female,22.0,1.65,Yes,Yes,2.0,3.0,Sometimes,No,1.5,No,1.0,1.0,No,Public_Transportation,68.5
Male,35.0,1.78,Yes,Yes,3.0,3.0,Frequently,No,2.5,No,0.0,0.5,Sometimes,Automobile,98.0
Female,28.0,1.6,No,No,1.0,2.0,No,No,2.0,No,2.0,2.0,Sometimes,Public_Transportation,75.0
Male,19.0,1.72,Yes,Yes,3.0,4.0,Sometimes,No,1.0,No,1.5,0.0,No,Bike,82.0
Female,42.0,1.68,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,0.5,0.0,Sometimes,Automobile,90.0
Male,25.0,1.85,Yes,No,2.5,3.0,Always,No,3.0,Yes,3.0,0.5,No,Walking,85.0
Female,30.0,1.55,No,Yes,3.0,1.0,Frequently,No,1.0,No,0.0,0.0,Sometimes,Public_Transportation,60.0
Female,18.0,1.7,No,No,1.5,3.0,Sometimes,No,1.5,No,1.0,1.0,No,Public_Transportation,55.0
Male,24.0,1.75,Yes,Yes,2.0,2.0,Sometimes,No,2.0,No,2.0,0.0,Sometimes,Public_Transportation,72.0
Female,38.0,1.62,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,0.0,0.0,Frequently,Automobile,110.0
Male,21.0,1.8,Yes,Yes,2.0,1.0,Always,No,1.0,No,0.0,0.0,Sometimes,Public_Transportation,95.0
Female,33.0,1.68,Yes,No,2.5,3.0,Frequently,No,3.0,No,1.0,1.0,No,Public_Transportation,78.0
Male,27.0,1.73,Yes,Yes,1.0,3.0,Sometimes,No,2.0,No,0.5,0.5,Sometimes,Public_Transportation,105.0
Female,20.0,1.63,No,Yes,3.0,2.0,No,No,1.0,No,1.0,1.5,Sometimes,Public_Transportation,62.0
Male,45.0,1.82,Yes,Yes,3.0,3.0,Sometimes,No,2.0,No,1.5,0.0,Sometimes,Automobile,120.0
Female,26.0,1.58,Yes,Yes,2.0,3.0,Always,No,2.0,No,0.0,0.0,No,Public_Transportation,70.0
Male,29.0,1.76,Yes,Yes,1.5,3.0,Frequently,No,1.0,No,2.0,2.0,Frequently,Automobile,88.0
Female,17.0,1.66,No,Yes,2.0,3.0,Sometimes,No,2.5,No,3.0,1.0,No,Public_Transportation,65.0
Male,40.0,1.7,Yes,Yes,3.0,3.0,Sometimes,No,1.5,No,0.0,0.0,Sometimes,Public_Transportation,100.0
Female,23.0,1.59,Yes,No,2.0,2.0,Sometimes,No,2.0,No,0.5,1.0,No,Automobile,58.0
Female,22.0,1.68,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,1.0,0.5,Sometimes,Public_Transportation,72.0
Male,35.0,1.75,Yes,Yes,2.0,3.0,Sometimes,No,1.5,No,0.0,0.0,Frequently,Automobile,88.0
Female,19.0,1.62,No,No,2.0,2.0,No,No,2.0,No,2.0,1.0,No,Public_Transportation,55.0
Male,28.0,1.8,Yes,Yes,3.0,3.0,Frequently,No,2.0,No,1.5,0.8,Sometimes,Public_Transportation,95.0
Female,24.0,1.55,Yes,Yes,2.5,1.0,Sometimes,No,1.0,No,0.5,0.2,No,Public_Transportation,65.0
Male,30.0,1.85,No,No,1.5,3.0,Always,No,3.0,Yes,3.0,1.5,Sometimes,Bike,78.0
Female,21.0,1.7,Yes,Yes,3.0,3.0,Sometimes,No,2.8,No,1.0,0.6,Sometimes,Public_Transportation,110.0
Male,26.0,1.65,Yes,Yes,2.0,1.0,Sometimes,No,2.0,No,0.0,0.0,Frequently,Automobile,82.0
Female,18.0,1.58,No,Yes,2.0,3.0,Frequently,No,1.5,No,1.0,2.0,No,Walking,48.0
Female,33.0,1.72,Yes,Yes,3.0,3.0,Sometimes,No,1.0,No,0.0,0.3,Sometimes,Automobile,76.0
Male,27.0,1.78,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,2.0,1.0,Sometimes,Public_Transportation,120.0
Female,20.0,1.66,Yes,No,2.0,2.5,Sometimes,No,2.0,No,1.0,0.5,No,Public_Transportation,62.0
Male,40.0,1.82,Yes,Yes,1.0,3.0,Always,No,1.0,No,0.5,0.0,Sometimes,Automobile,105.0
Female,17.0,1.6,No,Yes,3.0,3.0,Frequently,No,3.0,No,2.0,1.5,No,Public_Transportation,52.0
Male,29.0,1.74,Yes,Yes,2.5,3.0,Sometimes,No,2.0,No,1.5,0.8,Sometimes,Public_Transportation,90.0
Female,23.0,1.63,Yes,Yes,2.0,1.0,Sometimes,No,1.8,No,0.0,0.0,Sometimes,Automobile,68.0
Male,31.0,1.76,Yes,No,3.0,3.0,Sometimes,No,2.0,No,2.5,1.0,No,Automobile,85.0
Female,25.0,1.69,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,1.0,0.2,Sometimes,Public_Transportation,115.0
Male,22.0,1.73,No,Yes,3.0,2.0,No,No,1.0,No,0.0,0.0,No,Public_Transportation,70.0
Female,36.0,1.68,Yes,Yes,2.0,3.0,Frequently,No,2.0,No,0.0,0.0,Sometimes,Public_Transportation,98.0
Female,27.53,1.68,Yes,Yes,2.5,2.87,Sometimes,No,2.31,No,1.24,0.85,Sometimes,Public_Transportation,78.42
Male,22.14,1.75,Yes,Yes,2.0,3.24,Sometimes,No,1.85,No,0.62,0.33,No,Automobile,95.67
Female,19.87,1.62,Yes,Yes,3.0,3.0,Frequently,No,1.12,No,0.09,0.54,Sometimes,Public_Transportation,107.34
Male,31.42,1.81,Yes,Yes,2.0,2.51,Sometimes,No,2.76,No,1.89,0.91,Sometimes,Public_Transportation,88.15
Female,18.55,1.55,No,No,2.0,1.65,Sometimes,No,1.44,No,0.78,1.22,No,Public_Transportation,63.88
Female,25.06,1.72,Yes,Yes,2.87,3.0,Sometimes,No,2.08,No,0.35,0.1,Sometimes,Public_Transportation,112.98
Female,36.7,1.65,Yes,Yes,2.0,2.1,Sometimes,No,1.93,No,0.21,0.0,Sometimes,Automobile,79.45
Male,20.34,1.78,Yes,Yes,2.15,3.48,Frequently,No,2.3,No,1.67,1.05,No,Bike,72.5
Male,23.0,1.7,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,2.0,0.67,Sometimes,Public_Transportation,82.1
Female,28.91,1.59,No,No,2.0,1.22,Sometimes,No,1.68,No,0.5,0.44,No,Automobile,74.22
Female,17.88,1.67,No,Yes,2.73,1.96,Frequently,No,1.06,No,1.12,1.75,Sometimes,Walking,55.34
Male,26.45,1.74,Yes,Yes,1.5,3.0,Sometimes,No,2.02,No,1.44,0.08,Sometimes,Public_Transportation,110.63
Female,21.79,1.72,Yes,Yes,3.0,3.0,Sometimes,No,2.81,No,1.38,0.72,Sometimes,Public_Transportation,131.65
Male,33.21,1.85,Yes,Yes,2.0,2.85,Sometimes,No,1.33,No,0.83,0.95,No,Automobile,96.77
Female,18.97,1.53,Yes,No,2.36,3.0,Sometimes,No,1.82,No,1.91,0.86,No,Public_Transportation,68.51
Male,24.77,1.76,Yes,Yes,3.0,3.0,Sometimes,No,2.4,No,0.96,0.57,Sometimes,Public_Transportation,119.86
Female,29.53,1.62,Yes,Yes,2.0,3.0,Frequently,No,1.98,No,0.0,0.27,No,Public_Transportation,100.21
Male,22.18,1.69,Yes,Yes,1.89,2.73,Sometimes,No,2.15,No,2.68,1.88,No,Public_Transportation,84.39
Female,19.46,1.74,Yes,Yes,2.0,3.0,Sometimes,No,2.96,No,1.58,0.63,Sometimes,Public_Transportation,135.21
Male,35.82,1.77,No,No,2.0,1.83,Sometimes,No,1.51,No,0.47,0.0,Sometimes,Automobile,87.65
Female,22.0,1.65,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,0.5,No,Public_Transportation,68.0
Male,28.0,1.78,Yes,Yes,3.0,2.0,Frequently,No,1.0,No,0.0,1.0,Sometimes,Automobile,85.0
Male,19.5,1.72,No,No,2.5,3.0,Sometimes,No,2.5,No,2.0,0.2,No,Bike,72.0
Female,35.0,1.6,Yes,Yes,3.0,1.0,Sometimes,No,1.5,No,0.5,0.0,Sometimes,Public_Transportation,70.0
Female,25.0,1.68,Yes,Yes,1.5,3.0,Always,No,3.0,No,1.5,1.5,No,Automobile,110.0
Male,30.0,1.75,Yes,Yes,2.0,2.5,Sometimes,No,2.0,No,1.0,0.0,Sometimes,Public_Transportation,90.0
Female,18.0,1.55,No,No,2.0,1.0,No,No,1.0,No,0.0,2.0,No,Walking,48.0
Female,26.0,1.7,Yes,Yes,3.0,3.0,Sometimes,No,2.0,No,0.0,0.5,Sometimes,Public_Transportation,105.0
Male,24.0,1.82,Yes,Yes,1.0,3.0,Sometimes,No,1.5,No,2.5,1.0,No,Automobile,78.0
Female,20.0,1.63,Yes,Yes,2.0,2.0,Frequently,No,2.0,No,1.0,0.0,Sometimes,Public_Transportation,60.0
Male,32.0,1.85,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,1.0,0.8,Sometimes,Public_Transportation,120.0
Female,21.0,1.58,No,No,2.0,3.0,No,No,1.0,No,0.0,0.0,No,Public_Transportation,55.0
Female,40.0,1.69,Yes,Yes,3.0,1.5,Sometimes,No,2.0,No,0.0,0.0,Sometimes,Automobile,88.0
Male,27.0,1.76,Yes,Yes,1.0,4.0,Sometimes,No,3.0,No,3.0,0.5,Frequently,Public_Transportation,82.0
Female,23.0,1.66,Yes,Yes,2.0,2.0,Always,No,1.8,No,0.5,1.0,Sometimes,Public_Transportation,95.0
Male,29.0,1.8,Yes,Yes,2.5,3.0,Sometimes,No,2.0,No,1.5,0.0,No,Automobile,115.0
Male,17.5,1.73,No,Yes,3.0,3.0,Frequently,No,3.0,No,2.0,2.0,No,Public_Transportation,65.0
Female,33.0,1.62,Yes,Yes,2.0,1.0,Sometimes,No,1.0,No,0.0,0.0,No,Public_Transportation,75.0
Male,31.0,1.88,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,0.0,Sometimes,Public_Transportation,130.0
Female,22.0,1.5,Yes,No,2.0,3.0,Sometimes,No,2.0,No,1.0,1.0,Sometimes,Public_Transportation,62.0
Female,22.5,1.65,No,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,0.5,No,Public_Transportation,68.0
Male,35.0,1.78,Yes,Yes,3.0,3.0,Frequently,No,1.5,No,0.0,1.0,Sometimes,Automobile,95.0
Female,19.0,1.6,Yes,Yes,2.5,1.0,Sometimes,No,1.0,No,1.5,0.0,No,Public_Transportation,55.0
Male,28.0,1.82,Yes,Yes,1.5,4.0,Always,No,3.0,No,2.0,2.0,Sometimes,Bike,110.0
Female,25.0,1.7,Yes,No,3.0,2.0,Sometimes,No,2.0,No,0.5,0.0,Sometimes,Public_Transportation,82.0
Male,30.0,1.75,No,No,2.0,3.0,Sometimes,No,2.5,Yes,1.0,0.5,No,Automobile,78.0
Female,20.0,1.55,Yes,Yes,3.0,3.0,Frequently,No,1.5,No,0.0,1.5,Sometimes,Public_Transportation,62.0
Female,45.0,1.68,Yes,Yes,2.0,3.0,Sometimes,No,1.0,No,0.0,0.0,Frequently,Automobile,88.0
Male,23.0,1.83,Yes,Yes,3.0,3.0,Always,No,3.0,No,3.0,1.0,No,Walking,85.0
Female,18.0,1.62,No,Yes,2.0,1.0,No,No,2.0,No,1.0,2.0,No,Public_Transportation,52.0
Male,27.0,1.72,Yes,Yes,2.5,3.0,Sometimes,No,1.8,No,0.0,0.0,Sometimes,Public_Transportation,99.0
Male,32.0,1.76,Yes,Yes,1.0,3.0,Sometimes,No,2.0,No,2.5,1.0,Sometimes,Automobile,120.0
Female,21.0,1.69,Yes,No,3.0,2.0,Sometimes,No,2.0,No,1.0,0.5,Sometimes,Public_Transportation,66.0
Male,26.0,1.8,Yes,Yes,2.0,4.0,Frequently,No,1.0,No,0.5,1.5,No,Public_Transportation,105.0
Female,24.0,1.63,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,0.0,0.0,Sometimes,Public_Transportation,115.0
Male,29.0,1.85,No,No,3.0,2.0,Sometimes,No,2.0,No,2.0,0.0,No,Automobile,92.0
Female,17.0,1.58,No,Yes,3.0,1.0,Sometimes,No,1.0,No,1.0,1.0,No,Public_Transportation,48.0
Female,33.0,1.74,Yes,Yes,1.5,3.0,Always,No,1.5,No,1.0,0.0,Frequently,Public_Transportation,84.0
Male,40.0,1.77,Yes,Yes,3.0,3.0,Frequently,No,3.0,Yes,3.0,2.0,Sometimes,Automobile,97.0
Female,22.0,1.66,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,0.0,0.0,No,Public_Transportation,73.0
Female,24.64,1.7,Yes,Yes,2.44,2.56,Sometimes,No,1.98,No,1.0,0.7,Sometimes,Public_Transportation,91.3
Female,18.0,1.62,No,Yes,3.0,3.0,Frequently,No,1.5,No,0.0,0.5,No,Walking,55.0
Male,30.0,1.85,Yes,No,2.0,3.0,Sometimes,No,2.5,No,2.0,1.0,Sometimes,Automobile,85.0
Male,22.0,1.68,No,Yes,1.0,2.0,Always,No,2.0,No,1.0,0.0,Frequently,Bike,70.0
Male,25.0,1.75,Yes,No,3.0,4.0,Sometimes,No,3.0,No,3.0,0.0,No,Public_Transportation,78.0
Female,19.0,1.6,Yes,Yes,2.0,1.0,No,No,1.0,No,0.0,2.0,Sometimes,Public_Transportation,52.0
Female,35.0,1.72,Yes,Yes,2.5,3.0,Frequently,No,1.8,No,0.5,1.5,Sometimes,Automobile,95.0
Male,28.0,1.8,Yes,Yes,3.0,3.0,Sometimes,No,2.0,No,2.0,0.5,No,Public_Transportation,110.0
Female,21.0,1.65,No,Yes,1.5,3.0,Sometimes,No,2.0,No,1.0,0.0,Sometimes,Public_Transportation,63.0
Male,40.0,1.78,Yes,Yes,2.0,2.0,Always,No,1.0,No,0.0,0.0,Sometimes,Automobile,88.0
Female,23.0,1.55,Yes,No,3.0,3.0,Frequently,No,2.5,No,1.5,1.0,No,Public_Transportation,68.0
Male,26.0,1.7,No,Yes,2.0,3.0,Sometimes,No,3.0,No,0.0,1.0,Sometimes,Public_Transportation,74.0
Female,32.0,1.63,Yes,Yes,2.0,1.0,Sometimes,No,1.2,No,1.0,0.0,Sometimes,Automobile,82.0
Male,20.0,1.74,Yes,Yes,3.0,3.0,Always,No,2.0,No,2.0,2.0,No,Walking,65.0
Female,29.0,1.69,Yes,Yes,2.5,2.0,Sometimes,No,1.5,No,0.5,0.5,Sometimes,Public_Transportation,105.0
Male,37.0,1.82,Yes,Yes,1.0,4.0,Frequently,No,1.0,No,0.0,0.0,No,Automobile,120.0
Female,17.0,1.58,No,Yes,2.0,3.0,Sometimes,No,2.0,No,1.0,1.0,Sometimes,Public_Transportation,48.0
Male,22.0,1.77,Yes,No,3.0,3.0,Sometimes,No,2.0,No,1.0,0.0,Sometimes,Public_Transportation,90.0
Female,45.0,1.66,Yes,Yes,2.0,3.0,Always,No,1.8,No,0.0,0.0,Sometimes,Automobile,76.0
Male,27.0,1.73,Yes,Yes,2.0,3.0,Frequently,No,3.0,No,3.0,1.0,No,Bike,80.0
Male,35.2,1.75,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,1.0,0.5,No,Public_Transportation,85.0
Female,28.7,1.62,Yes,Yes,3.0,3.0,Sometimes,No,1.8,No,0.0,0.2,Sometimes,Automobile,95.5
Male,22.1,1.8,No,No,2.5,3.0,Frequently,No,2.0,No,2.0,1.0,No,Bike,72.0
Female,19.8,1.68,No,Yes,1.5,2.0,Always,No,1.2,No,0.5,1.5,Sometimes,Public_Transportation,63.0
Male,41.5,1.72,Yes,No,3.0,3.0,Always,No,3.0,Yes,3.0,0.0,Frequently,Automobile,78.0
Female,26.3,1.65,Yes,Yes,2.0,1.5,Sometimes,No,2.0,No,1.0,0.8,No,Public_Transportation,110.0
Male,32.0,1.78,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,0.0,0.0,Sometimes,Automobile,75.0
Female,18.5,1.55,No,Yes,3.0,1.0,Frequently,No,1.0,No,0.0,2.0,Sometimes,Public_Transportation,48.0
Male,45.0,1.7,No,Yes,2.0,3.0,Sometimes,No,1.5,No,0.0,0.0,No,Automobile,82.0
Female,20.0,1.63,Yes,No,1.0,3.0,Sometimes,No,2.0,No,2.0,1.0,Sometimes,Public_Transportation,55.0
Male,29.4,1.82,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,1.5,0.5,Sometimes,Public_Transportation,115.0
Female,24.0,1.6,Yes,Yes,2.0,1.0,Sometimes,No,1.0,No,0.0,0.5,No,Public_Transportation,68.0
Male,37.0,1.75,Yes,Yes,3.0,2.5,Frequently,No,2.0,No,2.0,0.0,Sometimes,Automobile,90.0
Female,17.0,1.68,No,No,2.0,4.0,No,No,3.0,No,3.0,2.0,No,Walking,62.0
Male,33.2,1.85,Yes,Yes,2.5,3.0,Sometimes,No,1.8,No,0.5,1.0,Sometimes,Public_Transportation,105.0
Female,21.5,1.7,Yes,Yes,3.0,3.0,Sometimes,No,2.0,No,1.0,0.0,Sometimes,Public_Transportation,130.0
Male,26.8,1.73,Yes,Yes,1.0,2.0,Always,No,1.5,No,1.0,0.0,No,Automobile,80.0
Female,22.0,1.58,Yes,Yes,2.0,3.0,Sometimes,No,2.0,No,2.0,1.5,Frequently,Public_Transportation,72.0
Female,39.0,1.65,Yes,Yes,3.0,1.0,Sometimes,Yes,1.0,No,0.0,0.0,No,Public_Transportation,88.0
Male,30.0,1.76,Yes,Yes,2.0,3.0,Frequently,No,2.0,No,1.0,0.5,Sometimes,Public_Transportation,100.0
Male,28.3,1.75,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,1.2,0.8,Sometimes,Public_Transportation,85.2
Female,35.7,1.62,Yes,Yes,3.0,2.0,Frequently,No,1.8,No,0.5,0.3,No,Automobile,98.4
Female,19.8,1.68,No,No,2.5,1.0,Sometimes,No,1.0,No,0.0,1.2,Sometimes,Public_Transportation,62.5
Male,22.4,1.8,Yes,Yes,1.5,3.5,Sometimes,No,2.0,No,2.5,0.5,No,Public_Transportation,72.0
Female,41.2,1.55,Yes,Yes,3.0,3.0,Always,No,2.2,No,0.8,0.1,Sometimes,Automobile,110.3
Male,26.0,1.72,No,No,2.0,2.5,No,No,3.0,Yes,3.0,2.0,Sometimes,Bike,68.0
Female,33.5,1.65,Yes,Yes,2.8,4.0,Sometimes,No,1.5,No,1.0,0.0,Sometimes,Public_Transportation,88.9
Male,18.5,1.83,No,Yes,1.0,3.0,Frequently,No,2.8,No,1.8,1.5,No,Public_Transportation,55.0
Female,27.9,1.7,Yes,Yes,3.0,3.0,Sometimes,No,1.2,No,0.2,0.7,Sometimes,Public_Transportation,105.6
Female,20.1,1.6,Yes,Yes,2.0,1.5,Sometimes,No,2.0,No,1.5,0.4,Frequently,Automobile,78.0
Male,30.0,1.78,Yes,Yes,2.0,3.0,Always,No,1.5,No,0.0,0.0,Sometimes,Automobile,95.0
Female,23.0,1.66,No,No,3.0,2.0,Sometimes,No,2.0,No,2.0,1.0,No,Walking,63.0
Male,45.0,1.74,Yes,Yes,2.5,3.0,Sometimes,No,1.0,No,0.0,0.0,No,Automobile,82.0
Female,17.0,1.58,No,Yes,2.0,1.0,Frequently,No,1.2,No,0.5,1.8,Sometimes,Public_Transportation,48.0
Female,38.5,1.69,Yes,Yes,3.0,3.0,Sometimes,No,2.5,No,1.2,0.0,Sometimes,Public_Transportation,76.0
Male,25.0,1.85,Yes,Yes,1.0,3.0,Sometimes,No,3.0,No,2.5,2.0,No,Public_Transportation,80.0
Female,29.0,1.63,Yes,Yes,2.0,2.0,Always,No,1.8,No,0.0,0.5,Sometimes,Automobile,100.0
Male,21.0,1.76,Yes,Yes,3.0,3.0,Frequently,No,2.0,No,1.0,0.0,Frequently,Public_Transportation,90.0
Female,32.0,1.67,No,No,2.0,1.0,Sometimes,No,2.0,No,1.5,0.8,No,Public_Transportation,70.0
Male,24.0,1.82,Yes,Yes,2.0,3.0,Sometimes,No,1.0,No,0.0,0.0,Sometimes,Public_Transportation,115.0
Female,22.5,1.65,Yes,Yes,2.0,3.0,Sometimes,No,2.5,No,1.0,0.5,No,Public_Transportation,65.0
Male,30.2,1.78,No,No,3.0,2.5,Frequently,No,1.8,No,2.0,1.0,Sometimes,Automobile,82.0
Male,19.8,1.72,Yes,Yes,2.5,1.0,Always,No,3.0,No,0.5,0.0,Frequently,Public_Transportation,55.0
Female,35.0,1.6,Yes,Yes,1.5,3.0,Sometimes,No,1.2,No,0.0,0.2,Sometimes,Automobile,95.0
Male,27.3,1.85,Yes,Yes,3.0,3.5,Sometimes,No,2.0,No,3.0,1.5,No,Bike,110.0
Female,18.5,1.55,No,No,2.0,1.5,No,No,1.5,No,1.5,2.0,Sometimes,Walking,48.0
