job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
AI Research Scientist,Senior,Part-time,Ireland,Small,Ireland,No remote,PhD,8,Consulting,2100,9.8,Neural Networks Co,Mathematics,PyTorch,GCP,Statistics,Hadoop,155.75
Machine Learning Engineer,Executive,Full-time,Finland,Medium,Finland,Fully remote,Bachelor,13,Technology,1480,7.3,Smart Analytics,Python,SQL,Azure,Data Visualization,nan,198.9
AI Research Scientist,Senior,Part-time,Canada,Medium,Canada,Hybrid,PhD,5,Healthcare,1243,7.8,Neural Networks Co,Python,TensorFlow,PyTorch,Statistics,Docker,156.2
Machine Learning Engineer,Executive,Freelance,United States,Large,United States,Fully remote,Master,12,Technology,1892,9.1,Cloud AI Solutions,PyTorch,Python,Kubernetes,Data Visualization,AWS,245.5
Data Analyst,Entry,Contract,India,Small,India,No remote,Bachelor,1,Finance,1087,5.6,DataVision Ltd,SQL,Excel,Tableau,Python,Spark,45.8
Computer Vision Engineer,Senior,Full-time,Germany,Medium,Germany,Hybrid,Master,8,Automotive,1576,8.0,Autonomous Tech,Computer Vision,Python,Deep Learning,C++,Statistics,142.1
Data Engineer,Mid,Contract,United Kingdom,Large,United Kingdom,No remote,Associate,3,Telecommunications,1410,6.9,Digital Transformation LLC,Spark,Hadoop,SQL,Python,Java,85.0
AI Architect,Executive,Freelance,Switzerland,Small,Switzerland,Fully remote,PhD,18,Consulting,2015,8.5,Cognitive Computing,Python,Scala,MLOps,Data Visualization,Deep Learning,310.4
NLP Engineer,Entry,Part-time,France,Small,France,Fully remote,Master,0,Media,920,7.2,Machine Intelligence Group,NLP,PyTorch,Linux,Git,Mathematics,55.3
Principal Data Scientist,Senior,Full-time,Singapore,Large,Singapore,No remote,Bachelor,7,Energy,1358,9.0,Quantum Computing Inc,Statistics,Python,SQL,R,Hadoop,175.9
Head of AI,Executive,Part-time,Israel,Medium,Israel,Hybrid,PhD,15,Government,1754,7.5,Advanced Robotics,Python,TensorFlow,AWS,Git,Data Visualization,265.0
AI Specialist,Mid,Freelance,Netherlands,Medium,Netherlands,Fully remote,Master,4,Retail,1620,6.5,Algorithmic Solutions,Docker,Kubernetes,Python,SQL,Computer Vision,110.6
Deep Learning Engineer,Executive,Full-time,South Korea,Large,South Korea,No remote,Master,11,Gaming,2340,8.8,AI Innovations,Deep Learning,PyTorch,Computer Vision,Python,TensorFlow,220.7
Autonomous Systems Engineer,Mid,Part-time,China,Small,China,No remote,Associate,2,Manufacturing,1150,7.9,Future Systems,ROS,Python,C++,Linux,Azure,80.4
ML Ops Engineer,Senior,Contract,Norway,Medium,Norway,Hybrid,Bachelor,9,Education,1487,6.0,Predictive Systems,MLOps,Docker,Kubernetes,Python,Git,135.5
Research Scientist,Entry,Freelance,Sweden,Large,Sweden,Fully remote,PhD,0,Consulting,1045,8.3,TechCorp Inc,Mathematics,Statistics,Python,R,SQL,68.9
AI Consultant,Executive,Contract,Denmark,Small,Denmark,No remote,Master,14,Transportation,1880,9.4,DeepTech Ventures,Python,Scala,GCP,Hadoop,PyTorch,195.8
Robotics Engineer,Senior,Full-time,Australia,Large,Australia,Hybrid,Bachelor,6,Media,1654,6.7,Smart Analytics,C++,Python,ROS,Computer Vision,Kubernetes,148.3
Data Scientist,Mid,Freelance,Japan,Medium,Japan,No remote,Master,3,Technology,1298,5.2,Autonomous Tech,Python,R,SQL,Tableau,Linux,97.2
Machine Learning Researcher,Executive,Part-time,Austria,Large,Austria,Fully remote,PhD,19,Healthcare,2108,9.7,Quantum Computing Inc,TensorFlow,Python,Azure,Deep Learning,Spark,350.1
AI Product Manager,Executive,Full-time,Ireland,Small,Ireland,Hybrid,Associate,10,Finance,1995,8.1,Algorithmic Solutions,Python,SQL,AWS,Statistics,NLP,185.4
AI Software Engineer,Entry,Part-time,Finland,Medium,Finland,Fully remote,Bachelor,1,Gaming,1356,6.3,DeepTech Ventures,Java,Python,Git,Linux,R,62.0
Machine Learning Engineer,Executive,Full-time,United States,Large,United States,Hybrid,Master,12,Finance,1902,8.1,Neural Networks Co,Python,TensorFlow,Kubernetes,SQL,AWS,245.3
Data Scientist,Mid,Contract,Canada,Medium,Canada,Fully remote,Bachelor,2,Healthcare,1105,7.4,DataVision Ltd,SQL,Python,Tableau,Git,Statistics,88.15
AI Consultant,Senior,Freelance,Germany,Small,Germany,No remote,PhD,7,Automotive,1487,6.8,Algorithmic Solutions,Machine Learning,Python,Azure,Spark,Docker,145.5
Computer Vision Engineer,Entry,Part-time,India,Large,India,Hybrid,Master,0,Technology,800,9.0,TechCorp Inc,PyTorch,Computer Vision,Linux,Mathematics,Java,42.0
AI Research Scientist,Mid,Full-time,Switzerland,Medium,Switzerland,No remote,PhD,4,Energy,1340,5.5,Quantum Computing Inc,Mathematics,Deep Learning,Python,Scala,Spark,115.8
Head of AI,Executive,Contract,United Kingdom,Large,United Kingdom,Fully remote,Bachelor,15,Consulting,2200,7.9,Cognitive Computing,AWS,MLOps,Docker,PyTorch,Data Visualization,275.0
NLP Engineer,Senior,Part-time,France,Small,France,Hybrid,Associate,9,Media,1755,8.3,Predictive Systems,NLP,Python,TensorFlow,Git,Hadoop,130.2
Data Engineer,Entry,Freelance,Netherlands,Medium,Netherlands,No remote,Bachelor,1,Gaming,950,6.1,Future Systems,Spark,Java,SQL,Linux,Deep Learning,55.4
Robotics Engineer,Senior,Full-time,Japan,Large,Japan,No remote,Master,6,Manufacturing,1620,7.0,Advanced Robotics,C++,Python,ROS,Computer Vision,Mathematics,140.75
AI Specialist,Mid,Contract,Singapore,Small,Singapore,Fully remote,Associate,3,Retail,1250,9.5,Autonomous Tech,R,Statistics,GCP,Tableau,Git,98.0
AI Architect,Executive,Freelance,Norway,Medium,Norway,Hybrid,PhD,18,Telecommunications,2400,9.2,DeepTech Ventures,Kubernetes,Docker,AWS,MLOps,TensorFlow,310.0
Research Scientist,Senior,Part-time,Sweden,Large,Sweden,Fully remote,PhD,5,Government,1450,8.0,Machine Intelligence Group,Statistics,R,Data Visualization,Hadoop,PyTorch,125.3
Principal Data Scientist,Executive,Full-time,Denmark,Medium,Denmark,No remote,Master,10,Transportation,2000,6.5,Smart Analytics,Scala,Spark,SQL,Python,Linux,220.4
Autonomous Systems Engineer,Entry,Contract,Austria,Small,Austria,Hybrid,Master,0,Education,1020,7.8,Cloud AI Solutions,Python,C++,Linux,Computer Vision,MLOps,60.0
ML Ops Engineer,Executive,Part-time,China,Large,China,Fully remote,Bachelor,14,Real Estate,2150,5.2,Digital Transformation LLC,Azure,Docker,Kubernetes,TensorFlow,Computer Vision,190.6
Deep Learning Engineer,Senior,Freelance,Israel,Medium,Israel,No remote,PhD,8,Finance,1550,9.8,AI Innovations,Deep Learning,PyTorch,Python,GCP,Scala,160.0
Data Analyst,Mid,Full-time,South Korea,Large,South Korea,Hybrid,Associate,2,Energy,1180,6.0,Quantum Computing Inc,SQL,Excel,Tableau,Python,Tableau,72.5
AI Product Manager,Executive,Contract,Ireland,Small,Ireland,Fully remote,Master,11,Healthcare,1850,8.9,TechCorp Inc,AWS,Agile,SQL,Python,GCP,250.0
Data Scientist,Executive,Freelance,Australia,Medium,Australia,No remote,Associate,16,Media,2300,7.3,Algorithmic Solutions,Python,TensorFlow,Spark,NLP,R,180.0
AI Software Engineer,Executive,Part-time,Finland,Large,Finland,Hybrid,Bachelor,19,Consulting,2480,9.1,Cognitive Computing,Java,Python,Docker,SQL,Kubernetes,295.4
