job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
AI Research Scientist,Entry,Contract,Denmark,Small,Denmark,Fully remote,PhD,0,Healthcare,800,6.5,Quantum Computing Inc,TensorFlow,PyTorch,Computer Vision,MLOps,Tableau,60.0
ML Ops Engineer,Senior,Freelance,Germany,Medium,Germany,No remote,Bachelor,7,Energy,2200,8.2,Cloud AI Solutions,Kubernetes,Docker,GCP,Scala,Hadoop,103.4
Head of AI,Executive,Part-time,Switzerland,Large,Switzerland,Hybrid,Master,12,Finance,1700,9.1,Advanced Robotics,Deep Learning,AWS,R,Linux,Statistics,158.2
Computer Vision Engineer,Entry,Contract,Israel,Small,Israel,No remote,Bachelor,1,Automotive,500,5.0,Cognitive Computing,Java,Spark,Mathematics,Azure,Tableau,40.0
Data Engineer,Mid,Freelance,France,Small,France,Hybrid,Associate,5,Retail,1450,7.0,DataVision Ltd,SQL,Python,Hadoop,Spark,GCP,99.0
AI Architect,Executive,Full-time,Sweden,Medium,Sweden,Fully remote,PhD,10,Telecommunications,1900,8.0,Future Systems,GCP,Git,Scala,NLP,Statistics,161.0
Autonomous Systems Engineer,Entry,Part-time,Canada,Large,Canada,Hybrid,Master,2,Government,1100,6.2,Autonomous Tech,Docker,Kubernetes,Linux,Git,GCP,60.4
Research Scientist,Executive,Contract,Australia,Small,Australia,No remote,Associate,15,Education,2500,9.5,Neural Networks Co,R,Statistics,Tableau,Mathematics,Hadoop,159.0
Deep Learning Engineer,Mid,Freelance,India,Medium,India,Fully remote,Bachelor,4,Media,1600,7.8,Digital Transformation LLC,PyTorch,TensorFlow,Computer Vision,AWS,Statistics,88.6
AI Software Engineer,Senior,Full-time,Norway,Large,Norway,Hybrid,Master,8,Gaming,750,6.8,Smart Analytics,Python,Java,Scala,MLOps,Tableau,108.6
Data Scientist,Mid,Full-time,Germany,Large,Germany,Hybrid,Master,3,Finance,1340,7.8,Future Systems,Python,SQL,Statistics,AWS,,92.34
AI Specialist,Entry,Contract,Canada,Small,Canada,Fully remote,Bachelor,0,Technology,2145,5.9,Cloud AI Solutions,Docker,Kubernetes,Python,TensorFlow,GCP,55.21
ML Ops Engineer,Senior,Freelance,United States,Medium,United States,No remote,Master,7,Energy,987,8.2,Advanced Robotics,AWS,Docker,Linux,Git,,152.67
Head of AI,Executive,Part-time,Switzerland,Large,Switzerland,Hybrid,PhD,12,Healthcare,1780,9.1,Machine Intelligence Group,PyTorch,TensorFlow,NLP,Computer Vision,,298.45
Robotics Engineer,Mid,Contract,Japan,Small,Japan,Hybrid,Associate,2,Automotive,1603,6.7,Autonomous Tech,C++,ROS,Computer Vision,Linux,,73.88
Data Engineer,Senior,Full-time,United Kingdom,Medium,United Kingdom,No remote,Bachelor,5,Consulting,539,7.0,Digital Transformation LLC,SQL,Python,Spark,Azure,Spark,109.54
Research Scientist,Entry,Freelance,France,Large,France,Fully remote,PhD,1,Education,2460,8.8,Quantum Computing Inc,Mathematics,Statistics,R,Deep Learning,,67.23
AI Architect,Senior,Part-time,Sweden,Small,Sweden,Hybrid,Master,9,Manufacturing,1123,6.5,Predictive Systems,TensorFlow,Python,Kubernetes,MLOps,,175.12
Autonomous Systems Engineer,Mid,Freelance,Norway,Medium,Norway,No remote,Bachelor,4,Government,1958,5.4,Cognitive Computing,C++,Python,Control Systems,ROS,,95.6
AI Product Manager,Executive,Full-time,Israel,Large,Israel,Hybrid,Associate,15,Real Estate,632,9.5,Smart Analytics,Agile,Product Management,Data Visualization,SQL,Git,216.3
Machine Learning Engineer,Entry,Contract,India,Small,India,Fully remote,Master,0,Technology,1505,6.2,Algorithmic Solutions,Python,TensorFlow,Git,Docker,,48.91
NLP Engineer,Senior,Part-time,Denmark,Medium,Denmark,No remote,PhD,6,Media,1378,7.9,Neural Networks Co,NLP,Python,Transformers,AWS,,130.45
Data Analyst,Executive,Freelance,Australia,Small,Australia,Hybrid,Bachelor,10,Retail,2001,8.0,DataVision Ltd,Tableau,SQL,Excel,Statistics,Tableau,145.72
Deep Learning Engineer,Mid,Freelance,South Korea,Large,South Korea,Hybrid,Master,2,Gaming,886,8.4,TechCorp Inc,PyTorch,Computer Vision,CUDA,TensorFlow,,88.14
Computer Vision Engineer,Executive,Full-time,China,Medium,China,No remote,PhD,14,Automotive,1754,7.3,AI Innovations,Computer Vision,PyTorch,OpenCV,TensorFlow,,220.18
AI Consultant,Senior,Contract,Austria,Small,Austria,Fully remote,Master,8,Consulting,490,9.0,DeepTech Ventures,Python,Machine Learning,Communication,SQL,,140.33
AI Research Scientist,Executive,Part-time,Finland,Large,Finland,Hybrid,Associate,11,Telecommunications,2340,5.6,Autonomous Tech,Python,Research,PyTorch,Azure,Azure,187.9
AI Software Engineer,Mid,Part-time,Ireland,Medium,Ireland,No remote,Bachelor,3,Energy,1002,6.9,Predictive Systems,Java,Spring,Docker,Kubernetes,,105.44
Principal Data Scientist,Executive,Freelance,Singapore,Medium,Singapore,Fully remote,PhD,16,Finance,1499,8.7,Quantum Computing Inc,Statistics,Machine Learning,Python,Spark,,266.55
AI Consultant,Entry,Full-time,Netherlands,Small,Netherlands,Hybrid,Master,1,Government,726,7.1,Digital Transformation LLC,SQL,Excel,Python,Communication,,62.77
Data Engineer,Mid,Full-time,Germany,Medium,Germany,Hybrid,Bachelor,3,Finance,1200,7.0,AI Innovations,Python,SQL,NLP,Scala,,75.0
AI Research Scientist,Executive,Contract,United States,Large,United States,Fully remote,PhD,10,Technology,1800,8.5,Quantum Computing Inc,TensorFlow,PyTorch,Deep Learning,MLOps,,140.0
Machine Learning Engineer,Entry,Part-time,India,Small,India,No remote,Master,0,Gaming,600,6.0,DeepTech Ventures,Python,Spark,R,AWS,,43.0
ML Ops Engineer,Senior,Freelance,Netherlands,Medium,Netherlands,Hybrid,Associate,7,Energy,1500,7.2,Cloud AI Solutions,Kubernetes,Docker,Azure,Git,,110.0
Head of AI,Executive,Full-time,Switzerland,Large,Switzerland,Fully remote,Bachelor,15,Finance,2000,9.0,Advanced Robotics,AWS,GCP,Linux,Scala,,170.0
Data Scientist,Mid,Contract,France,Small,France,Hybrid,Master,5,Retail,1400,6.5,DataVision Ltd,R,PyTorch,Data Visualization,Hadoop,Tableau,83.0
AI Consultant,Entry,Contract,France,Medium,France,Hybrid,Master,0,Finance,784,6.5,Algorithmic Solutions,Python,SQL,Mathematics,Linux,,42.38
Data Engineer,Mid,Full-time,Sweden,Large,Sweden,No remote,Bachelor,3,Technology,1234,7.8,DataVision Ltd,Spark,Docker,Azure,Scala,,88.15
ML Ops Engineer,Senior,Freelance,Israel,Small,Denmark,Fully remote,Master,7,Gaming,1560,9.1,Cloud AI Solutions,Kubernetes,TensorFlow,Git,GCP,Tableau,145.72
Head of AI,Executive,Full-time,Switzerland,Large,Switzerland,Hybrid,PhD,12,Healthcare,2020,8.4,Advanced Robotics,Deep Learning,Java,NLP,Computer Vision,,228.91
Data Scientist,Entry,Part-time,Canada,Medium,Canada,No remote,Bachelor,1,Energy,940,5.9,Smart Analytics,R,PyTorch,Data Visualization,,,56.23
