job_title,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,required_skill_1,required_skill_2,required_skill_3,required_skill_4,required_skill_5,salary (k)
NLP Engineer,Entry,Freelance,Denmark,Small,Denmark,Hybrid,Associate,1,Transportation,920,7.4,Digital Transformation LLC,NLP,Docker,AWS,Python,Docker,68.7
AI Consultant,Executive,Contract,Austria,Large,Austria,Fully remote,PhD,11,Energy,1900,9.3,Algorithmic Solutions,Kubernetes,Azure,Scala,Statistics,Azure,185.4
Data Scientist,Mid,Full-time,Norway,Medium,Norway,Hybrid,Master,3,Consulting,1250,8.0,Neural Networks Co,R,PyTorch,SQL,Tableau,PyTorch,105.8
Machine Learning Engineer,Entry,Part-time,Finland,Small,Finland,No remote,Bachelor,0,Gaming,780,5.5,Future Systems,Python,Linux,MLOps,Git,Linux,50.1
Data Scientist,Senior,Full-time,Germany,Medium,Germany,Hybrid,Master,7,Finance,1123,8.5,DataVision Ltd,Python,SQL,TensorFlow,AWS,Linux,127.34
AI Software Engineer,Mid,Contract,Canada,Large,Canada,Fully remote,Bachelor,2,Technology,1850,7.8,Cloud AI Solutions,Java,Docker,Kubernetes,MLOps,Azure,88.67
Head of AI,Executive,Full-time,United States,Large,United States,No remote,PhD,15,Healthcare,1540,9.1,TechCorp Inc,Python,Deep Learning,PyTorch,Computer Vision,Data Visualization,245.51
Data Analyst,Entry,Freelance,Netherlands,Small,Netherlands,Hybrid,Associate,0,Retail,876,6.0,Smart Analytics,SQL,Tableau,R,Statistics,Computer Vision,48.92
Principal Data Scientist,Executive,Part-time,Singapore,Medium,Singapore,Fully remote,Master,11,Consulting,2090,9.4,Quantum Computing Inc,AWS,Spark,GCP,NLP,TensorFlow,199.03
Machine Learning Engineer,Mid,Full-time,United Kingdom,Small,United Kingdom,Fully remote,Bachelor,3,Gaming,1310,7.2,Autonomous Tech,Python,Git,Docker,Linux,PyTorch,95.44
AI Research Scientist,Executive,Contract,Switzerland,Small,Switzerland,Hybrid,PhD,18,Energy,1967,8.0,Advanced Robotics,Mathematics,Statistics,Deep Learning,Scala,Git,310.21
NLP Engineer,Entry,Part-time,Ireland,Large,Ireland,No remote,Master,1,Telecommunications,1098,6.5,Machine Intelligence Group,NLP,PyTorch,Hadoop,AWS,R,68.77
Computer Vision Engineer,Senior,Freelance,South Korea,Medium,South Korea,Hybrid,Associate,5,Manufacturing,1465,9.8,Future Systems,OpenCV,TensorFlow,Python,C++,Spark,131.15
ML Ops Engineer,Senior,Contract,India,Large,India,Fully remote,Master,9,Technology,1702,7.9,Cognitive Computing,Kubernetes,AWS,Jenkins,Terraform,Docker,108.86
AI Specialist,Entry,Full-time,Sweden,Medium,Sweden,Fully remote,Bachelor,0,Automotive,2340,8.8,Neural Networks Co,Python,MLOps,Data Visualization,SQL,Deep Learning,72.4
Data Engineer,Mid,Freelance,Australia,Small,Australia,Hybrid,Associate,4,Education,986,5.9,Algorithmic Solutions,Spark,Airflow,SQL,Hadoop,Statistics,77.63
Robotics Engineer,Executive,Full-time,China,Large,China,No remote,PhD,13,Manufacturing,2155,8.2,Advanced Robotics,ROS,C++,Python,Computer Vision,Scala,225.49
Machine Learning Researcher,Senior,Part-time,France,Small,France,Fully remote,PhD,6,Media,1588,7.4,DeepTech Ventures,PyTorch,Transformers,Hugging Face,NLP,GCP,140.27
AI Consultant,Mid,Contract,Japan,Medium,Japan,Hybrid,Master,2,Government,1245,6.7,Predictive Systems,AWS,R,Tableau,SQL,Hadoop,82.1
Autonomous Systems Engineer,Executive,Freelance,Austria,Medium,Austria,No remote,Master,10,Transportation,1398,7.1,Autonomous Tech,Simulink,Python,C++,Deep Learning,Tableau,165.98
AI Architect,Senior,Full-time,Finland,Large,Finland,Hybrid,Bachelor,8,Energy,2030,9.5,Digital Transformation LLC,TensorFlow,Docker,Azure,MLOps,Kubernetes,155.33
Research Scientist,Entry,Part-time,Israel,Small,Israel,Hybrid,PhD,1,Technology,720,6.3,AI Innovations,Python,NLP,PyTorch,Git,MLOps,62.5
Deep Learning Engineer,Mid,Freelance,Norway,Large,Norway,Fully remote,Master,3,Real Estate,1910,8.9,Machine Intelligence Group,CUDA,TensorFlow,Python,Linux,Spark,101.98
Principal Data Scientist,Executive,Part-time,Denmark,Medium,Denmark,Hybrid,Associate,14,Retail,1783,8.3,Future Systems,Scala,SQL,Data Visualization,Mathematics,Java,188.26
AI Research Scientist,Mid,Full-time,United States,Medium,United States,Hybrid,PhD,2,Healthcare,1200,8.5,TechCorp Inc,Python,TensorFlow,PyTorch,AWS,nan,95.2
Machine Learning Engineer,Senior,Contract,Germany,Large,Germany,Fully remote,Master,8,Automotive,1750,7.8,Neural Networks Co,SQL,Python,MLOps,Kubernetes,Docker,145.3
Data Analyst,Entry,Freelance,Canada,Small,Canada,No remote,Bachelor,0,Finance,800,6.0,DataVision Ltd,R,SQL,Tableau,nan,nan,55.4
Head of AI,Executive,Full-time,United Kingdom,Medium,United Kingdom,Hybrid,PhD,15,Technology,2100,9.1,Advanced Robotics,Deep Learning,Python,AWS,Computer Vision,Git,220.0
AI Software Engineer,Senior,Part-time,Sweden,Small,Sweden,Fully remote,Associate,5,Gaming,1400,7.2,Future Systems,Java,Docker,Linux,TensorFlow,Azure,108.75
NLP Engineer,Entry,Contract,India,Large,India,Hybrid,Master,1,Retail,950,8.0,Digital Transformation LLC,NLP,PyTorch,Hadoop,Spark,nan,62.8
Principal Data Scientist,Executive,Freelance,Singapore,Small,Singapore,Fully remote,Master,10,Energy,1900,8.9,Algorithmic Solutions,Statistics,R,GCP,Data Visualization,nan,175.5
Data Engineer,Mid,Full-time,Australia,Medium,Australia,No remote,Bachelor,3,Telecommunications,1300,6.5,Cloud AI Solutions,AWS,Git,Python,Kubernetes,Spark,88.9
AI Consultant,Entry,Part-time,France,Large,France,Hybrid,Associate,0,Government,600,5.5,Machine Intelligence Group,Scala,Linux,Mathematics,MLOps,TensorFlow,48.3
Autonomous Systems Engineer,Executive,Contract,Japan,Small,Japan,Fully remote,PhD,12,Transportation,1600,7.5,Autonomous Tech,Computer Vision,PyTorch,C++,ROS,nan,165.2
Computer Vision Engineer,Senior,Full-time,China,Large,China,Hybrid,Master,6,Media,2200,9.5,DeepTech Ventures,Python,TensorFlow,OpenCV,Docker,R,135.0
Machine Learning Researcher,Entry,Freelance,Ireland,Medium,Ireland,Fully remote,PhD,1,Education,1100,7.0,Quantum Computing Inc,Mathematics,Python,Statistics,Hadoop,nan,70.25
Deep Learning Engineer,Senior,Part-time,South Korea,Small,South Korea,No remote,Associate,9,Manufacturing,1850,8.2,Smart Analytics,TensorFlow,Keras,Docker,AWS,PyTorch,112.4
AI Product Manager,Mid,Contract,Israel,Large,Israel,Hybrid,Bachelor,4,Consulting,1500,9.0,Predictive Systems,Data Visualization,Tableau,SQL,Azure,nan,105.6
AI Specialist,Entry,Freelance,Denmark,Medium,Denmark,Fully remote,Bachelor,0,Real Estate,700,6.8,Cognitive Computing,Git,Python,Linux,GCP,Data Visualization,58.9
ML Ops Engineer,Executive,Full-time,Norway,Medium,Norway,No remote,Master,14,Technology,2000,7.9,AI Innovations,Kubernetes,Docker,Terraform,AWS,Linux,190.0
Research Scientist,Senior,Freelance,Austria,Small,Austria,Hybrid,PhD,7,Gaming,1700,8.8,Algorithmic Solutions,NLP,Transformers,PyTorch,HuggingFace,nan,125.5
Autonomous Systems Engineer,Mid,Part-time,Netherlands,Large,Netherlands,Fully remote,Associate,3,Automotive,1250,7.1,DataVision Ltd,C++,Python,ROS,Computer Vision,nan,92.3
Data Scientist,Executive,Contract,Switzerland,Small,Switzerland,Hybrid,Bachelor,11,Finance,2300,9.3,TechCorp Inc,R,Spark,SQL,Tableau,Computer Vision,185.7
AI Architect,Senior,Full-time,Finland,Medium,Finland,No remote,Master,5,Telecommunications,1000,8.4,Future Systems,AWS,Microservices,Python,Kubernetes,nan,120.8
Senior Data Scientist,Senior,Full-time,Germany,Large,Germany,Hybrid,Master,8,Finance,1650,8.5,TechCorp Inc,Python,TensorFlow,AWS,SQL,Git,145.3
Machine Learning Engineer,Mid,Contract,Canada,Small,Canada,Fully remote,Bachelor,2,Technology,1200,7.0,Neural Networks Co,PyTorch,Kubernetes,Python,Linux,Docker,85.4
Head of AI,Executive,Full-time,United States,Medium,United States,No remote,PhD,15,Healthcare,1800,9.2,Predictive Systems,Deep Learning,Scala,GCP,Statistics,nan,220.5
Data Analyst,Entry,Freelance,India,Large,India,Fully remote,Associate,0,Retail,900,6.5,Digital Transformation LLC,SQL,Excel,Tableau,Python,Azure,45.0
AI Software Engineer,Senior,Part-time,United Kingdom,Small,United Kingdom,Hybrid,Master,5,Gaming,1400,8.0,Autonomous Tech,Java,Docker,MLOps,Hadoop,Spark,115.75
Principal Data Scientist,Executive,Contract,Singapore,Medium,Singapore,Fully remote,PhD,10,Energy,2100,7.8,Quantum Computing Inc,R,NLP,Mathematics,Data Visualization,nan,185.6
Research Scientist,Entry,Full-time,Switzerland,Large,Switzerland,No remote,Master,1,Manufacturing,1100,9.0,Advanced Robotics,TensorFlow,Git,Linux,PyTorch,Computer Vision,65.2
ML Ops Engineer,Executive,Freelance,Netherlands,Small,Netherlands,Hybrid,Bachelor,12,Telecommunications,1500,6.9,Machine Intelligence Group,Kubernetes,Python,Azure,Docker,PyTorch,170.8
NLP Engineer,Mid,Contract,France,Medium,France,Fully remote,PhD,3,Media,1300,7.5,Cognitive Computing,NLP,AWS,Spark,SQL,nan,95.3
Computer Vision Engineer,Senior,Part-time,South Korea,Large,South Korea,No remote,Associate,6,Automotive,2200,8.2,Future Systems,OpenCV,PyTorch,C++,Mathematics,R,125.9
AI Architect,Executive,Freelance,Sweden,Small,Sweden,Fully remote,Master,18,Consulting,1900,9.5,Smart Analytics,System Design,Python,TensorFlow,GCP,nan,250.0
Deep Learning Engineer,Mid,Full-time,Japan,Medium,Japan,Hybrid,Associate,4,Government,1000,6.0,DataVision Ltd,Deep Learning,Keras,Docker,Computer Vision,TensorFlow,78.4
Autonomous Systems Engineer,Senior,Contract,China,Large,China,Hybrid,PhD,9,Transportation,1700,7.0,Algorithmic Solutions,ROS,C++,Simulation,Python,nan,140.2
AI Consultant,Entry,Part-time,Australia,Small,Australia,Fully remote,Bachelor,0,Education,800,8.8,Cloud AI Solutions,Python,SQL,Tableau,Statistics,Data Visualization,55.0
AI Research Scientist,Executive,Full-time,Norway,Medium,Norway,No remote,PhD,11,Real Estate,2000,9.1,DeepTech Ventures,PyTorch,Hadoop,Scala,NLP,nan,195.1
Data Engineer,Senior,Freelance,Ireland,Small,Ireland,Hybrid,Master,7,Media,1550,7.6,AI Innovations,Spark,Kafka,AWS,Docker,Linux,110.4
AI Product Manager,Mid,Contract,Israel,Large,Israel,Fully remote,Bachelor,2,Finance,1250,8.3,Neural Networks Co,Product Strategy,Python,Data Analysis,SQL,nan,90.0
Robotics Engineer,Executive,Freelance,Austria,Medium,Austria,Hybrid,PhD,14,Manufacturing,1750,9.3,Advanced Robotics,Control Systems,ROS,Python,C++,Azure,180.0
ML Ops Engineer,Entry,Part-time,Denmark,Medium,Denmark,No remote,Associate,0,Technology,950,5.5,Digital Transformation LLC,Linux,Git,Python,AWS,Docker,50.5
Data Scientist,Executive,Full-time,Finland,Large,Finland,Hybrid,Master,16,Retail,2300,8.0,Predictive Systems,Statistics,R,Data Visualization,SQL,nan,210.0
AI Software Engineer,Mid,Full-time,United States,Medium,United States,Fully remote,Bachelor,3,Technology,1400,8.5,Cloud AI Solutions,Python,TensorFlow,Docker,Kubernetes,Azure,125.0
Head of AI,Executive,Part-time,Germany,Large,Germany,Hybrid,Master,15,Finance,2000,9.1,Neural Networks Co,SQL,Deep Learning,AWS,PyTorch,Git,210.0
Data Analyst,Entry,Contract,Canada,Small,Canada,No remote,Associate,0,Retail,600,6.0,DataVision Ltd,SQL,Python,Tableau,Statistics,Docker,55.0
Machine Learning Engineer,Senior,Freelance,United Kingdom,Medium,United Kingdom,Fully remote,PhD,8,Healthcare,1800,7.8,Autonomous Tech,Python,PyTorch,MLOps,AWS,Spark,145.0
Machine Learning Researcher,Mid,Part-time,France,Small,France,Hybrid,Master,2,Energy,1100,8.0,Future Systems,R,Git,Linux,Scala,Computer Vision,85.0
Principal Data Scientist,Executive,Full-time,Switzerland,Small,Switzerland,Fully remote,Bachelor,20,Consulting,2500,9.5,Algorithmic Solutions,Hadoop,Python,Java,TensorFlow,Data Visualization,280.0
AI Research Scientist,Senior,Contract,Japan,Large,Japan,No remote,PhD,5,Gaming,1600,7.0,Advanced Robotics,Deep Learning,NLP,Mathematics,GCP,TensorFlow,130.0
Data Scientist,Entry,Freelance,Australia,Medium,Australia,Hybrid,Associate,1,Education,900,5.5,Predictive Systems,Statistics,R,SQL,Tableau,PyTorch,70.0
Computer Vision Engineer,Senior,Full-time,South Korea,Large,South Korea,Fully remote,Master,10,Automotive,1500,8.8,TechCorp Inc,Python,OpenCV,TensorFlow,Docker,Linux,165.0
NLP Engineer,Entry,Part-time,Singapore,Small,Singapore,Hybrid,Bachelor,0,Transportation,700,6.5,Machine Intelligence Group,NLP,Python,PyTorch,AWS,MLOps,60.0
AI Architect,Executive,Freelance,India,Medium,India,No remote,Associate,12,Telecommunications,2200,7.2,Cognitive Computing,Kubernetes,Docker,AWS,Python,R,155.0
ML Ops Engineer,Senior,Contract,Sweden,Large,Sweden,Fully remote,Master,6,Media,1300,9.0,Digital Transformation LLC,Docker,Kubernetes,Azure,Git,Hadoop,140.0
AI Consultant,Mid,Part-time,Netherlands,Small,Netherlands,Hybrid,PhD,3,Government,1000,8.2,AI Innovations,Python,Data Visualization,SQL,GCP,Tableau,110.0
Research Scientist,Executive,Full-time,China,Medium,China,No remote,PhD,18,Manufacturing,1900,6.8,Quantum Computing Inc,Mathematics,Statistics,Python,TensorFlow,Scala,200.0
Deep Learning Engineer,Mid,Freelance,Austria,Medium,Austria,Fully remote,Master,4,Energy,1700,7.5,DeepTech Ventures,Deep Learning,PyTorch,Python,Linux,GCP,115.0
Autonomous Systems Engineer,Senior,Part-time,Norway,Small,Norway,Hybrid,Bachelor,7,Real Estate,1400,9.3,Smart Analytics,Computer Vision,Deep Learning,C++,Docker,AWS,150.0
AI Specialist,Entry,Contract,Denmark,Large,Denmark,Hybrid,Bachelor,1,Healthcare,800,7.0,Advanced Robotics,Python,Azure,MLOps,NLP,Java,80.0
Data Engineer,Senior,Full-time,Ireland,Large,Ireland,Fully remote,Associate,9,Finance,2100,8.0,Future Systems,Spark,Hadoop,SQL,Python,Mathematics,135.0
AI Product Manager,Executive,Freelance,Israel,Medium,Israel,No remote,PhD,14,Media,1600,8.9,Machine Intelligence Group,SQL,Tableau,Python,NLP,NLP,185.0
Robotics Engineer,Mid,Part-time,Finland,Small,Finland,Hybrid,Master,2,Manufacturing,1200,7.8,Autonomous Tech,C++,Python,ROS,Linux,Kubernetes,95.0
Data Scientist,Senior,Full-time,Germany,Medium,Germany,Hybrid,Master,7,Finance,1342,8.2,AI Innovations,Python,SQL,AWS,Docker,,115.4
AI Research Scientist,Mid,Contract,United States,Large,United States,Fully remote,PhD,2,Technology,1150,7.5,Neural Networks Co,TensorFlow,PyTorch,Python,Git,Spark,95.2
Head of AI,Executive,Full-time,United Kingdom,Small,United Kingdom,No remote,Bachelor,14,Consulting,1870,9.0,Digital Transformation LLC,Kubernetes,Deep Learning,Linux,Scala,,205.6
Machine Learning Engineer,Entry,Part-time,Canada,Medium,Canada,Fully remote,Bachelor,0,Gaming,890,6.8,TechCorp Inc,Python,MLOps,Git,Statistics,Docker,65.3
Computer Vision Engineer,Senior,Freelance,Sweden,Small,Sweden,Hybrid,Master,5,Automotive,1650,8.5,Autonomous Tech,Computer Vision,TensorFlow,PyTorch,C++,,130.75
Principal Data Scientist,Executive,Contract,Singapore,Large,Singapore,Hybrid,PhD,10,Healthcare,1420,9.5,Algorithmic Solutions,Spark,SQL,Tableau,R,Azure,220.0
AI Consultant,Entry,Freelance,France,Medium,France,Fully remote,Bachelor,1,Energy,1080,7.0,Predictive Systems,NLP,Python,AWS,,,55.8
Data Engineer,Mid,Part-time,Australia,Small,Australia,No remote,Associate,4,Retail,1780,6.5,DataVision Ltd,SQL,Python,Azure,Hadoop,Linux,90.1
ML Ops Engineer,Executive,Full-time,Japan,Large,Japan,Hybrid,Master,11,Telecommunications,1200,8.8,Cloud AI Solutions,Docker,Kubernetes,MLOps,GCP,,175.0
Deep Learning Engineer,Mid,Contract,South Korea,Medium,South Korea,Full-time,PhD,3,Gaming,1550,9.2,Future Systems,PyTorch,TensorFlow,C++,Linux,,108.5
AI Specialist,Senior,Freelance,India,Small,India,Fully remote,Bachelor,8,Education,2010,7.5,Advanced Robotics,Java,Scala,Spark,Hadoop,Data Visualization,95.0
Data Analyst,Entry,Part-time,Netherlands,Large,Netherlands,No remote,Associate,0,Government,920,6.0,Cognitive Computing,SQL,Tableau,R,Statistics,,58.2
Autonomous Systems Engineer,Senior,Full-time,China,Medium,China,Hybrid,Master,6,Transportation,1490,8.0,Quantum Computing Inc,ROS,Python,C++,Computer Vision,Git,125.8
Research Scientist,Executive,Freelance,Israel,Small,Israel,Fully remote,PhD,15,Technology,1680,9.1,Machine Intelligence Group,Mathematics,Statistics,Deep Learning,PyTorch,,240.0
NLP Engineer,Mid,Contract,Denmark,Medium,Denmark,Fully remote,Master,2,Media,1300,7.8,DeepTech Ventures,NLP,Transformers,Python,AWS,,82.0
Machine Learning Researcher,Senior,Part-time,Austria,Small,Austria,Hybrid,PhD,9,Manufacturing,1750,8.5,Smart Analytics,Python,TensorFlow,Docker,GCP,R,140.2
AI Architect,Executive,Full-time,Ireland,Large,Ireland,No remote,Bachelor,12,Finance,990,9.8,Autonomous Tech,AWS,Kubernetes,Microservices,Python,,195.0
AI Product Manager,Entry,Full-time,Norway,Medium,Norway,Hybrid,Master,0,Energy,750,7.0,Predictive Systems,Product Management,Python,SQL,Data Analysis,,75.0
AI Software Engineer,Mid,Freelance,Switzerland,Small,Switzerland,Fully remote,Bachelor,4,Consulting,2100,8.0,Cognitive Computing,Java,Spring Boot,Docker,Kubernetes,TensorFlow,110.0
Robotics Engineer,Entry,Contract,Finland,Large,Finland,No remote,Master,1,Manufacturing,1430,6.5,Advanced Robotics,C++,ROS,Python,Computer Vision,,68.5
Data Scientist,Mid,Full-time,United States,Large,United States,Hybrid,Master,3,Technology,1650,8.5,TechCorp Inc,Python,TensorFlow,AWS,PyTorch,NaN,112.35
Head of AI,Executive,Full-time,Singapore,Medium,Singapore,Fully remote,PhD,14,Finance,2100,9.1,Neural Networks Co,Kubernetes,Python,Docker,Computer Vision,Spark,245.67
Machine Learning Engineer,Entry,Contract,Canada,Small,Canada,Fully remote,Bachelor,0,Healthcare,1100,6.8,Cloud AI Solutions,SQL,Docker,MLOps,NaN,NaN,55.42
AI Software Engineer,Senior,Freelance,Germany,Medium,Germany,No remote,Master,7,Automotive,1800,7.2,Autonomous Tech,Git,Linux,Python,TensorFlow,Docker,135.8
NLP Engineer,Entry,Part-time,United Kingdom,Large,United Kingdom,Hybrid,Associate,1,Media,950,7.5,Digital Transformation LLC,Scala,NLP,Hadoop,PyTorch,Azure,65.1
Principal Data Scientist,Executive,Part-time,Australia,Small,Australia,Hybrid,Master,10,Retail,1450,9.0,Predictive Systems,R,SQL,Tableau,Data Visualization,NaN,180.25
Deep Learning Engineer,Mid,Full-time,France,Small,France,Fully remote,PhD,4,Gaming,2200,8.2,Algorithmic Solutions,Spark,PyTorch,GCP,Mathematics,R,98.7
AI Research Scientist,Executive,Contract,Switzerland,Medium,Switzerland,No remote,PhD,20,Energy,1900,9.5,Quantum Computing Inc,Mathematics,Deep Learning,AWS,Git,NaN,310.9
Data Analyst,Mid,Freelance,India,Large,India,Hybrid,Bachelor,2,Government,1350,6.0,Advanced Robotics,Python,Hadoop,SQL,NaN,NaN,45.33
ML Ops Engineer,Senior,Full-time,Israel,Medium,Israel,Fully remote,Master,8,Telecommunications,1600,8.8,Future Systems,AWS,Kubernetes,Docker,Linux,NaN,145.6
AI Consultant,Entry,Contract,Sweden,Small,Sweden,No remote,Associate,0,Consulting,800,5.5,Machine Intelligence Group,Java,Git,MLOps,Statistics,Git,48.25
Data Scientist,Senior,Freelance,Denmark,Large,Denmark,Hybrid,Bachelor,5,Manufacturing,1250,7.8,DataVision Ltd,R,Tableau,Azure,Spark,PyTorch,105.0
Computer Vision Engineer,Executive,Part-time,China,Medium,China,Fully remote,PhD,12,Transportation,1750,6.5,DeepTech Ventures,SQL,Computer Vision,PyTorch,GCP,NaN,165.5
Autonomous Systems Engineer,Senior,Contract,Japan,Small,Japan,No remote,Master,6,Education,1400,8.1,Cognitive Computing,Deep Learning,Java,Scala,Data Visualization,NaN,120.4
AI Specialist,Entry,Part-time,Norway,Medium,Norway,Fully remote,Associate,1,Real Estate,2000,7.0,AI Innovations,NLP,Python,Linux,TensorFlow,Computer Vision,60.8
AI Product Manager,Senior,Full-time,South Korea,Small,South Korea,Hybrid,Bachelor,9,Retail,1850,9.9,Smart Analytics,Tableau,Statistics,Python,Docker,NaN,155.75
Data Engineer,Executive,Freelance,Ireland,Large,Ireland,Hybrid,Master,15,Finance,1200,7.4,Algorithmic Solutions,Azure,Hadoop,Scala,Spark,Hadoop,200.1
Research Scientist,Mid,Freelance,Austria,Small,Austria,Fully remote,PhD,3,Energy,1500,8.3,Machine Intelligence Group,Git,NLP,AWS,NaN,NaN,88.5
Machine Learning Researcher,Executive,Part-time,Finland,Large,Finland,No remote,Associate,11,Manufacturing,2050,5.8,Autonomous Tech,TensorFlow,MLOps,Docker,Kubernetes,NaN,175.9
Data Engineer,Mid,Contract,Netherlands,Medium,Netherlands,Hybrid,Bachelor,2,Consulting,900,7.6,Future Systems,Spark,Python,Linux,NaN,NaN,72.15
Data Analyst,Entry,Full-time,Germany,Large,Germany,Hybrid,Bachelor,2,Finance,845,7.8,TechCorp Inc,Python,SQL,Tableau,Statistics,NaN,72.34
Machine Learning Engineer,Senior,Full-time,United States,Medium,United States,Fully remote,Master,8,Technology,1200,8.5,Neural Networks Co,Python,TensorFlow,AWS,Docker,NaN,145.2
AI Research Scientist,Entry,Contract,Canada,Small,Canada,No remote,PhD,0,Healthcare,650,6.5,Quantum Computing Inc,PyTorch,Deep Learning,NLP,Python,NaN,85.0
AI Software Engineer,Senior,Part-time,United Kingdom,Large,United Kingdom,Hybrid,Bachelor,5,Gaming,1750,9.1,Cognitive Computing,Java,Kubernetes,GCP,Scala,Docker,110.5
Head of AI,Executive,Full-time,Switzerland,Medium,Switzerland,Fully remote,PhD,15,Finance,1550,8.9,Advanced Robotics,TensorFlow,PyTorch,AWS,Computer Vision,NaN,250.75
Data Scientist,Mid,Freelance,India,Small,India,Fully remote,Master,3,Retail,1100,7.2,DataVision Ltd,R,SQL,MLOps,Hadoop,NaN,65.4
Principal Data Scientist,Executive,Contract,Sweden,Large,Sweden,Hybrid,Associate,10,Telecommunications,2100,7.0,Future Systems,Spark,Scala,Python,Mathematics,Linux,180.3
NLP Engineer,Entry,Part-time,Japan,Medium,Japan,No remote,Bachelor,1,Media,900,6.8,Machine Intelligence Group,NLP,Python,Docker,Git,NaN,58.9
Computer Vision Engineer,Senior,Full-time,South Korea,Small,South Korea,Hybrid,Master,6,Automotive,1350,9.5,Autonomous Tech,Computer Vision,Deep Learning,C++,TensorFlow,PyTorch,138.0
Data Engineer,Entry,Contract,Australia,Large,Australia,Hybrid,Associate,0,Energy,750,8.0,Smart Analytics,SQL,Python,AWS,Spark,NaN,70.1
ML Ops Engineer,Senior,Freelance,Netherlands,Medium,Netherlands,Fully remote,Bachelor,7,Consulting,1900,8.8,Cloud AI Solutions,Docker,Kubernetes,Azure,MLOps,NaN,125.6
AI Consultant,Mid,Full-time,Singapore,Small,Singapore,No remote,Master,4,Government,1600,7.5,Algorithmic Solutions,Python,Tableau,Statistics,SQL,NaN,95.25
Robotics Engineer,Executive,Part-time,China,Medium,China,Fully remote,PhD,12,Manufacturing,1800,9.0,DeepTech Ventures,ROS,C++,Python,Computer Vision,NaN,220.0
Deep Learning Engineer,Mid,Freelance,Israel,Medium,Israel,Hybrid,Master,2,Technology,1400,8.2,Predictive Systems,PyTorch,TensorFlow,GCP,Linux,NaN,105.0
AI Architect,Senior,Contract,France,Large,France,Hybrid,Master,9,Retail,2050,6.9,Digital Transformation LLC,AWS,Kubernetes,Microservices,Docker,Azure,160.4
Research Scientist,Entry,Full-time,Denmark,Small,Denmark,No remote,PhD,1,Education,800,7.0,AI Innovations,Mathematics,Statistics,Python,Research,NaN,80.5
Autonomous Systems Engineer,Executive,Freelance,Norway,Small,Norway,Fully remote,PhD,11,Transportation,2200,9.3,Autonomous Tech,C++,Python,ROS,Sensor Fusion,NaN,195.0
Machine Learning Researcher,Mid,Part-time,Austria,Medium,Austria,Hybrid,PhD,3,Energy,1000,8.5,Future Systems,PyTorch,TensorFlow,NLP,Git,NaN,90.15
AI Product Manager,Executive,Full-time,Ireland,Large,Ireland,Hybrid,Master,14,Media,2400,9.7,Neural Networks Co,Product Management,Python,AWS,SQL,NaN,210.0
AI Specialist,Entry,Freelance,Finland,Small,Finland,Fully remote,Bachelor,0,Real Estate,700,6.0,Cognitive Computing,Python,Git,Linux,MLOps,NaN,55.0
Head of AI,Executive,Full-time,United States,Large,United States,Hybrid,PhD,12,Technology,1450,8.7,TechCorp Inc,TensorFlow,Python,Kubernetes,AWS,PyTorch,245.3
Machine Learning Engineer,Mid,Contract,Germany,Medium,Germany,Fully remote,Master,3,Automotive,1800,6.5,Autonomous Tech,Python,Docker,MLOps,Git,Spark,92.45
Data Analyst,Entry,Freelance,Canada,Small,Canada,Hybrid,Bachelor,0,Finance,900,9.1,Predictive Systems,SQL,Tableau,Python,Statistics,Git,55.2
AI Research Scientist,Senior,Part-time,United Kingdom,Large,United Kingdom,No remote,PhD,7,Healthcare,2100,7.8,Neural Networks Co,Deep Learning,PyTorch,Statistics,Linux,NLP,135.75
Principal Data Scientist,Executive,Freelance,Switzerland,Small,Switzerland,Fully remote,Master,15,Consulting,1200,9.5,DataVision Ltd,Python,SQL,Hadoop,Spark,R,210.8
AI Specialist,Senior,Full-time,Singapore,Medium,Singapore,Hybrid,Associate,5,Energy,1650,8.2,Cloud AI Solutions,AWS,Docker,Java,PyTorch,Azure,148.6
AI Consultant,Mid,Part-time,Australia,Large,Australia,Hybrid,Bachelor,2,Telecommunications,1300,7.0,Algorithmic Solutions,R,TensorFlow,GCP,NLP,Docker,68.9
Autonomous Systems Engineer,Entry,Contract,Japan,Medium,Japan,Fully remote,Master,0,Manufacturing,750,6.0,Quantum Computing Inc,Linux,C++,Python,ROS,Computer Vision,48.15
ML Ops Engineer,Executive,Freelance,Netherlands,Small,Netherlands,No remote,Associate,10,Gaming,1900,5.5,Future Systems,Docker,AWS,Git,Python,Kubernetes,165.4
Data Engineer,Mid,Full-time,India,Large,India,Hybrid,Bachelor,4,Education,1550,8.8,Machine Intelligence Group,Spark,SQL,Kafka,Hadoop,Scala,78.3
Deep Learning Engineer,Senior,Contract,South Korea,Medium,South Korea,Fully remote,PhD,8,Media,2300,7.5,Advanced Robotics,TensorFlow,PyTorch,CUDA,Python,MLOps,142.1
Research Scientist,Entry,Part-time,France,Small,France,No remote,PhD,1,Government,1050,6.7,AI Innovations,Mathematics,Python,Statistics,R,Hadoop,70.55
AI Product Manager,Senior,Freelance,Sweden,Large,Sweden,Hybrid,Master,6,Retail,2000,9.2,Smart Analytics,Data Visualization,SQL,Python,A/B Testing,Tableau,115.8
